gene_name	length
ST6GAL2-IT1	388
NSA2P7	514
AC008496.1	295
MTND5P20	143
AP000244.1	201
AL121748.1	781
PHF5GP	300
AL513320.1	622
NTM-IT	373
RPL21P88	436
LINC00317	612
LINC00707	9833
AC104850.1	476
PAGE2B	540
AL591504.1	414
IFNWP19	566
AL139142.1	677
AC108058.1	2609
HOMER2P2	847
AL354863.1	4834
AC068483.1	660
ALG1L6P	758
BX470102.1	531
AC067751.1	1252
AL121781.1	168
TBC1D3P1	1693
LINC01448	1181
MRPL50P2	482
SLC35E1P1	864
AL603839.3	605
MTND3P23	347
AL034417.2	2044
AL391704.2	831
AC019080.2	104
U3	192
SNORD121B	81
RNU7-120P	63
RNU7-50P	62
SNORD13E	104
AL627082.2	104
SNORD11	84
RN7SKP198	306
AC016596.1	104
SNORD126	77
RNU7-148P	62
AC004969.1	578
SNORA13	133
RNU7-140P	60
RNU7-57P	60
Y_RNA	101
MIR2113	91
RNU7-103P	60
AC010145.2	104
AP001329.1	105
RNU7-180P	63
RNA5SP103	118
RNU7-165P	60
RNU6-1211P	105
RNU7-48P	63
AC122179.1	104
AP000254.1	177
RNA5SP233	113
MIR2053	91
RNA5SP311	116
RNU7-171P	62
AC007099.3	135
RNU7-63P	62
RNU7-186P	63
RNU6-437P	95
SNORD42B	67
Y_RNA	102
RNU7-136P	69
RNU7-157P	66
AC135279.1	104
RNU7-130P	62
Y_RNA	95
RNU6-893P	100
RNU7-38P	60
RNU7-134P	64
RNU7-144P	76
RNU6-1014P	103
RNU7-169P	61
RNU7-14P	62
RNU6-498P	107
RNU6-1208P	107
AL161777.1	104
RNU6-749P	107
Y_RNA	113
RNU6-221P	99
SNORD13P1	104
RNU7-87P	62
SNORD18	70
RNU6-104P	107
Y_RNA	101
MIR1270	83
U8	133
RNU7-107P	61
RNU6-599P	107
SNORD105B	79
RNU7-93P	61
RNU7-104P	79
RNU6-1193P	107
RNU1-88P	128
RNU7-21P	62
Y_RNA	102
RNU6ATAC28P	118
RNU7-159P	62
AC092654.1	103
AP005136.1	135
SNORD4A	72
RNU7-167P	62
Y_RNA	114
RNU7-54P	62
AL355497.3	103
SNORD4B	72
RNU7-7P	62
RNU7-94P	63
RNU7-26P	63
RNU6-300P	104
RNU6-775P	96
SNORD97	142
RNA5SP489	109
AL133211.1	104
RNU7-126P	62
AC079416.1	103
SNORD42A	64
SNORD54	67
RNU7-62P	62
RNU6-625P	107
RNU6-333P	107
RNU6-1037P	107
AC092365.1	127
AC020589.1	104
RNU6-261P	102
RNU7-147P	62
RNU7-97P	62
MIR1976	52
AC025039.1	69
RNU7-56P	62
RNY4P25	96
Y_RNA	113
RNU7-96P	64
RNU7-194P	63
Y_RNA	102
AC020549.1	104
MIR1972-1	77
RNU7-164P	62
RNU7-90P	62
RNU7-113P	62
SCARNA7	330
AC113340.2	104
Y_RNA	112
RNU7-27P	62
SCARNA18B	135
LINC02006	2816
RNU7-155P	63
AL591521.1	104
AL845433.1	104
RNA5SP57	123
RNU7-141P	62
RNU7-80P	61
RNU7-9P	62
Y_RNA	105
RNU7-92P	76
RNU7-182P	62
RNU7-152P	64
SNORD124	104
SCARNA12	270
Y_RNA	100
AC091133.2	104
RNU7-102P	62
RNU7-127P	62
Y_RNA	104
AC091074.1	85
RNVU1-2	162
RNU7-45P	63
RNU7-46P	62
AC004839.1	145
RNU1-131P	161
SCARNA18	134
LINC02031	592
U8	133
RNU7-106P	67
Y_RNA	113
AC100803.1	75
SNORD19B	84
RN7SKP210	261
RNU7-59P	61
RNU6-329P	107
RNU7-85P	63
SNORD121A	82
RNU1-80P	161
AC100872.1	104
AC026671.1	104
RNU7-34P	64
AC004912.1	105
RNA5SP484	111
Y_RNA	102
RNU7-196P	62
SNORD10	142
RNU7-1	63
RNU7-82P	62
Y_RNA	101
Y_RNA	112
AL591806.1	129
SNORD65B	73
RNU6-953P	107
SNORD2	69
Y_RNA	110
RNU7-66P	62
RNU7-173P	76
RNU7-19P	66
SNORA47	138
RNU7-176P	62
U8	131
RNU7-125P	62
RNA5SP351	109
AC090571.1	72
RNU7-133P	62
RNU7-187P	68
RNU6-420P	107
SCARNA10	330
RNU7-88P	63
AC097376.1	127
RNU7-95P	64
AL590031.1	127
RNU7-74P	62
SNORD108	71
RNA5SP246	119
RNU1-98P	160
RNU6-956P	103
SNORD13D	104
SNORD13	104
Y_RNA	103
AC018712.2	104
SNORD127	86
RNU7-138P	64
MIR500B	79
Y_RNA	102
RNU6-274P	107
RNU7-55P	62
AP002762.1	104
AL807743.1	104
RNU7-24P	62
RNU7-170P	61
AC068299.1	105
AC090425.1	104
RNU7-23P	62
RNU7-185P	60
RNU7-73P	63
Y_RNA	103
RNU6-1132P	107
SNORD123	70
RNU7-67P	62
MIR1972-2	77
RNU7-119P	63
RNU2-11P	187
SNORD125	96
SNORD13P3	104
AC104982.1	104
AC010327.1	104
U8	136
Y_RNA	102
U8	133
SNORA59A	152
RNU7-195P	62
RNA5SP310	116
AP000997.1	104
RNU7-197P	62
SNORD109B	67
RNU6-1218P	108
Y_RNA	95
AL391280.1	128
SNORA84	133
RNA5SP269	137
RNU7-190P	61
RNU6-634P	106
RNU6-717P	104
RNU1-123P	160
SNORD5	73
AC090985.1	143
RPL5P22	884
RPL21P6	504
RPL22P20	377
RPL21P106	478
RN7SL499P	276
AC093484.1	477
LINC02023	1948
GAPDHP39	979
RPS26P55	356
RN7SL563P	298
RPL6P7	853
NCK1-DT	5815
RPL27P12	394
AL139420.2	410
RPS20P22	1318
AC008040.1	7977
RN7SL442P	320
RPL34P31	371
RN7SL546P	290
TTTY23	512
MRPS17P3	385
AC069439.1	167
RN7SL578P	283
MEMO1P3	302
AC008026.1	447
RN7SL589P	310
RN7SL757P	301
RN7SL271P	295
RPS4XP23	237
AC009220.2	1751
AC007620.1	25
RPL35AP35	341
RPL23AP1	471
RPL31P41	372
RBM43P1	1081
TXNDC5	4361
CLRN1-AS1	3064
AC092691.1	1233
RPSAP4	888
RPL21P10	490
RN7SL184P	297
AC108693.1	432
RPS29P2	136
CASTOR1	2741
AC063923.1	1619
AC002558.1	803
OR9P1P	281
AC080162.1	568
DNM1P48	439
RNF103	7594
RBM14	6480
AC092916.1	411
MORC1-AS1	564
RPL19P13	583
RN7SL11P	293
RPL35AP17	238
RN7SL854P	295
RPS29P26	171
ATP6V1B1-AS1	1139
AL163973.1	577
AL163195.1	348
LINC01119	4070
RN7SL658P	303
LLPH-DT	623
AC090686.1	749
HNRNPA1P26	1092
AC105265.1	179
NPM1P29	803
RPS17P15	349
RN7SL309P	286
RPS26P49	334
RN7SL477P	286
AC090013.1	480
ZNF775-AS1	420
AC125613.1	1651
ALKBH6	4293
AC108724.1	352
ASB14	3240
PCDHA13	5441
RN7SL87P	288
AL354989.2	1540
AC146507.1	354
AC118470.1	453
RN7SL414P	294
AC084878.1	648
RN7SL342P	294
CYP4F62P	2596
TMED10P2	612
Z68871.1	1133
AC108751.1	363
RPL21P71	459
RPS27P23	251
AP001469.3	2277
RN7SL535P	296
OR8F1P	930
GM2AP2	562
AF186996.1	377
KCNMB3P1	3389
RN7SL752P	287
RPS26P48	339
RFKP2	477
LINC02008	4922
PABPC1P10	381
ST3GAL6-AS1	9390
AC004882.2	244
SIDT1-AS1	465
LINC02047	1371
AC074043.1	1776
AC091212.1	395
RN7SL691P	301
AC090543.1	485
RN7SL552P	276
AC007405.3	2905
RN7SL569P	288
AC011979.1	483
RN7SL584P	297
RN7SL221P	281
RPL7P38	739
KLHL41	2616
AC073517.1	541
RPS3AP41	778
AC112487.1	1262
RPS15AP16	361
AC091390.2	338
RPS4XP18	763
RN7SL333P	297
AC019211.1	754
MARK2P8	952
RN7SL583P	287
PLCH1-AS1	1308
RPL9P5	471
POM121L7P	2404
LINC01210	3699
FLYWCH1P1	1874
AC116337.2	156
CADM2-AS1	2656
CASTOR3	4860
MYLK-AS1	4496
RPL32P34	400
RPL30P5	336
RPS23P7	444
RPS14P8	369
AC108022.1	478
GOLGA2P2Y	1506
HMGN1P20	300
RN7SL399P	279
AL442663.1	364
RN7SL822P	296
RN7SL843P	297
HOXB-AS2	845
RN7SL12P	290
RN7SL841P	297
AC004951.2	793
PPP2R5CP	1231
RPL37P2	287
RN7SL479P	300
AC104435.1	166
KMT2E-AS1	736
SETP11	690
IGKV2D-30	395
AC108749.1	4835
COX6CP14	174
RN7SL388P	339
RN7SL325P	283
RN7SL675P	297
MTND1P16	898
LINC00879	6032
OR1J4	942
AL513122.2	838
RN7SL79P	290
AP000797.1	387
RPL35AP16	321
STPG4	3203
RN7SL573P	276
RUVBL1-AS1	588
HMGN1P7	313
AC104109.1	436
RPL32P27	396
PRR20G	1085
AC005165.2	380
RN7SL241P	236
RPSAP41	860
RPL12P20	479
AC073288.1	469
MTND4LP3	276
TFAP2E-AS1	1030
RN7SL62P	297
PLS1-AS1	346
MEIKIN	1674
MTND1P3	952
MYADML	2528
GUSBP4	672
PSMD6-AS2	2456
RPL9P31	578
AC092925.1	493
AL157392.3	15012
AL355864.2	863
AC100793.1	345
NME1	3415
Z83839.2	274
PDZRN3-AS1	1598
RN7SL193P	276
AC007998.1	672
PTGER4P3	252
AL158801.1	348
RPL17P46	544
RN7SL668P	303
RPSAP38	881
AC092104.1	1441
TNFSF12	1911
HNRNPA3P8	974
AC006512.1	291
RN7SL507P	296
RN7SL568P	298
CDRT4	3255
AL354710.2	603
AC117392.1	596
RN7SL782P	294
RN7SL692P	288
APOBEC3G	5375
AC093627.2	568
AC079943.1	466
HLTF-AS1	415
AC004890.1	181
IMP3P2	475
RN7SL688P	275
RN7SL825P	295
TLR9	3352
CEACAMP3	1927
AC026316.2	263
RN7SL672P	317
RN7SL63P	304
RN7SL790P	298
RN7SL795P	282
AC009120.1	473
AC108733.1	1739
AC125618.1	563
AC017116.1	708
WBP1	2367
RPLP0P11	909
AL121776.1	372
MRPS17	2100
AC002310.2	2129
CDRT15P5	555
AC098818.1	252
RN7SL653P	293
RPL21P39	483
ITIH4-AS1	395
DENND6A-AS1	364
AC092902.1	259
AC007547.2	360
RN7SL255P	296
AC008026.2	348
PRAMEF11	1845
IGKV1D-8	534
RN7SL213P	317
RN7SL513P	298
RN7SL754P	266
Y_RNA	106
RN7SL549P	282
SUGT1P3	1763
AC063944.1	4381
KRT8P25	1456
RPS4XP22	780
RNF7P1	342
AC092910.1	1129
DEFA3	494
RPL23AP72	435
IGKV1-6	380
RN7SL225P	298
GET4	5390
AP001486.1	476
IGKV1-37	398
RN7SL34P	270
AC112206.1	477
RPL35AP19	329
GAPDHP27	1020
IGSF11-AS1	1604
RALBP1P1	1953
RPS27P25	498
PARGP1	3214
RN7SL608P	279
KRTAP9-2	1005
C1orf226	4313
RN7SL792P	305
ZNF736P9Y	2306
RN7SL674P	275
ADSL	12109
AL627309.2	323
RN7SL75P	281
RN7SL530P	298
PRKAG2-AS1	1163
RPL39P36	156
RPS10P16	496
SNRPGP3	227
AC104389.5	5265
LINC01471	6861
AC092958.1	4030
RN7SL864P	285
RPL29P22	459
PRDX3P4	747
AP001625.3	449
RN7SL606P	293
RPSAP34	736
AC108718.1	554
RN7SL394P	291
TRBV8-2	270
AL627309.3	1319
ZBTB20-AS3	464
RN7SL368P	277
IGKV3-20	400
RN7SL273P	299
RN7SL51P	285
ENPP7P2	943
LILRA4	2183
RN7SL748P	311
OR2A41P	105
AC091390.3	740
IGKV1D-33	479
OR7E53P	904
OR2A15P	900
AC016687.1	353
RN7SL420P	298
AC073210.2	194
AL445584.1	330
RPL31P60	367
AC008132.2	391
AC092059.1	429
TRBVA	316
AC069444.1	266
TPT1P11	498
FCF1P3	590
LILRA2	5349
YBX1P3	909
RPL7P24	752
STIM2-AS1	622
LINC02004	294
SLC9A9-AS1	518
RN7SL254P	284
AC084024.1	621
TEX35	4007
AL133163.1	949
LINC00888	2131
AC084357.1	255
OR9A3P	878
LNCSRLR	709
AC069439.2	789
MTND6P6	263
AC104563.1	376
AMY2B	7491
AC244205.1	705
IGHJ4	46
RPS27P26	239
STRIT1	783
RPS3AP32	766
DDX50P2	2193
RPL23AP10	466
AC108114.1	437
LY6G5B	3031
AL445190.1	288
AC078785.1	6841
ARGFXP1	961
AC069431.1	1877
PSMB9	3338
RPL21P42	464
GPAA1P1	931
RPL9P30	574
RPS3AP22	769
MTND4LP10	291
AC092969.1	9663
RPSAP12	888
BMS1P3	932
AC093627.3	574
AC055758.1	569
AL132838.1	542
AC104164.2	1258
RN7SL351P	248
AC083806.1	316
AC132825.1	2247
RN7SL146P	297
AC046144.1	1853
NCOR1P1	406
RN7SL303P	251
RPS27P20	246
FABP5P11	397
RPL23AP75	451
KRT18P43	1281
AL049829.1	156
ETF1P2	1586
PSMD12P1	1366
ERICH6-AS1	5691
EEF1GP4	1307
AL023653.1	326
RN7SL826P	288
LINC02271	829
COX6CP6	228
AC079080.1	822
RN7SL263P	290
AC087385.1	312
RPS7P7	571
RN7SL771P	298
AP000852.1	573
MAGI1-AS1	591
RPL26P3	453
RPL12P28	489
RN7SL297P	293
PCDHGC3	5430
RN7SL633P	297
RN7SL621P	299
CYMP	1263
AC245884.5	170
ARHGEF3-AS1	647
RN7SL520P	286
AL133372.1	745
RN7SL223P	294
RN7SL567P	303
SMKR1	969
RN7SL865P	289
AC080013.1	6252
AL122013.1	801
PPP1R35-AS1	303
TRBV25OR9-2	374
CPHL1P	3934
AL512306.2	2219
UGT1A5	2345
ZNF542P	4690
COX19	6715
RPS27P29	252
RN7SL587P	281
RN7SL794P	280
HNRNPA1P23	1133
AF305872.1	471
AC092754.1	479
BX664727.3	6084
AC108752.1	1047
GAPDHP33	1013
RPL32P8	231
DEFA1B	491
RN7SL541P	283
FAR2P3	3736
B4GALT4-AS1	552
PSMC1P6	1319
AC099328.1	1030
MOXD2P	1590
RPL12P37	495
AC090142.1	462
TCAM1P	3546
AC034222.1	532
MEAF6P1	327
GHRLOS	3166
AL450384.2	1575
RN7SKP241	291
AC245052.5	649
RPL36AP40	321
RN7SL187P	303
RN7SL717P	297
ACAD11	5033
AC091152.1	838
RN7SL100P	293
MTCO1P6	1384
AC004224.1	568
RN7SL764P	286
RPS29P27	170
RN7SL481P	299
RN7SL93P	293
AC091805.1	342
AC009078.2	1441
RPS2P5	879
PPIL3	2914
RN7SL35P	292
SOCAR	899
AC131211.1	483
AC004869.2	229
RPL23AP7	2128
UBL5P3	231
OR4G11P	1414
RPL31P59	332
RPL36AP45	318
RPL13P5	1783
RPS4XP13	789
SEC62-AS1	346
RN7SL503P	303
VPS26AP1	979
AC010343.1	629
IGKV1-17	378
RPS29P20	171
LCE1F	357
AC008799.1	457
RPL9P3	575
AC092691.2	803
RPL5P23	868
AC004801.2	779
AC012358.2	5246
KIR3DL2	1877
AC017015.1	286
SAMMSON	15702
MTATP8P1	207
RPL5P16	790
RPL5P15	897
CYCSP20	315
AC020917.1	893
AC022206.1	347
LINC00636	1482
AC092824.1	576
AC096743.2	319
RPS26P34	349
LRRFIP1P1	2246
KRTAP13-3	704
RPS12P27	337
RPL35AP14	321
OFD1P5Y	2590
RN7SL91P	291
AC007879.4	361
AC007622.1	535
RPS10P20	463
FOXO3B	6240
REPIN1-AS1	577
CSPG4P1Y	795
MTCO1P29	288
RPL39P26	158
RN7SL472P	293
AC072046.1	153
AC093663.1	394
RPS19P3	441
RN7SL346P	294
PHBP8	725
RN7SL116P	305
LINC00973	962
AC022494.1	728
AC012081.1	477
RPL29P2	657
RN7SL38P	296
AC091544.1	348
RPL23AP54	419
FAM214BP1	1624
SETP14	873
RN7SL277P	288
RPS12P28	427
AC092919.1	1387
CDKN2B-AS1	20420
AC004594.1	3458
RN7SL837P	287
TNFRSF13B	3554
RPL34P18	354
MED28P2	317
AL049830.2	201
AC116353.2	316
AC091675.1	351
UOX	2409
AC092979.1	1414
RPL7AP10	791
AL365273.1	587
RPL21P123	407
RN7SL69P	272
RPL34P17	347
AC034238.1	4140
RPL3P9	1183
TM4SF1-AS1	2330
KRTAP9-1	753
RN7SL492P	295
THOC7-AS1	673
AL031428.1	666
RPL7AP58	802
AC016968.1	697
L1TD1	3831
AC010153.1	727
LINC02067	2845
AC107626.1	183
AC087071.2	575
AC107297.1	176
AC117462.1	554
RN7SL445P	293
TRBV22-1	337
AC006529.1	637
AQP1	3261
RN7SL547P	290
RN7SL258P	300
RPSAP48	889
AL096701.3	2258
KCNAB1-AS2	538
RPL9P15	532
AADACP1	2012
RN7SL564P	250
AC010307.1	836
RN7SL98P	300
RPS6P25	748
OR2AO1P	403
RPL7P15	712
AL138976.1	536
RN7SL403P	305
RN7SL150P	262
AC026798.1	482
RPL30P12	353
SPATA31D5P	4863
AC145285.1	694
RN7SL808P	299
RN7SL666P	304
RN7SL580P	287
RN7SL305P	281
SEPTIN7P4	306
AP001024.1	345
C1QTNF9	1893
AC063952.1	4265
RN7SL310P	281
LSP1P2	133
MME-AS1	828
NBPF18P	568
KRT8P36	1440
AC023424.1	459
IGKV1-8	398
AC006539.1	501
AC106872.2	480
MYL6P4	453
H4P1	307
ISY1	3872
AC082651.1	2962
RN7SL538P	304
PNMA2	5564
AC117382.1	730
RPS2P39	668
KLF7P1	1048
LINC01168	5997
LINC02030	2307
AL512306.3	683
RN7SL860P	223
RN7SL851P	303
LRRD1	4450
RPS4XP15	795
RN7SL382P	282
RPS12P15	385
AC146507.2	476
AL139287.1	386
RN7SL502P	290
AF279873.2	744
AC006511.1	315
KRBOX1	2917
RN7SL559P	297
AC026348.1	1053
AC055731.1	401
ERLEC1P1	578
AC010655.2	662
RPS27P21	252
RPL31P56	368
AC098831.1	552
PCDHGC5	5026
PLCXD2-AS1	491
RN7SL288P	291
C21orf91-OT1	998
ARHGEF25	3391
RN7SL776P	268
AC126182.1	357
AC021205.1	348
AC079944.1	495
AC025572.1	553
RPL36AP21	641
AC092916.2	417
AC073934.1	495
MTND4LP7	294
AC079910.1	1049
UBA52P8	384
MTND2P14	351
AC132217.1	373
RN7SL231P	272
NPM1P28	840
AC126389.1	290
CAP1P1	1411
AC015908.1	476
RPL9P25	579
RN7SL23P	275
MTND3P7	343
AC021660.1	554
RPL21P4	479
RN7SL77P	294
AC099328.2	505
RPS15P9	319
RN7SL497P	301
PEDS1	7931
RN7SL328P	300
PSMC2P1	1310
RDH14	1586
AC093627.4	5197
AC009153.1	496
RN7SL645P	269
IGKV1-16	378
C1QTNF9-AS1	470
RN7SL128P	305
RPL19P14	574
KRTAP4-7	992
RPS29P22	168
AC025271.1	429
LINC00886	3961
RN7SL521P	297
AC068472.1	881
AC063952.2	1227
AC131210.1	441
NDUFB2-AS1	1648
AC020633.1	2247
PLCXD2	8974
LINC02042	2022
AC117430.1	801
AC132942.1	483
APOOP2	539
RN7SL798P	301
H2BP3	380
RPL15P2	615
AC120042.1	550
AC022034.2	478
LSAMP-AS1	553
RPS20P31	332
RN7SL209P	276
AC066616.1	413
PLGLA	991
RN7SL554P	292
RN7SL591P	292
AC021074.1	633
MTCO2P6	685
RPL4P1	1278
ST13P14	734
AC082651.2	166
RN7SL415P	289
AL645465.1	642
RN7SL751P	284
RN7SL681P	292
RPL23AP64	435
MIF	730
AC093714.1	1257
RPS27AP10	208
AC021723.1	515
RN7SL283P	303
AC093904.1	455
AC090311.1	249
HOXA11-AS	3128
RPL23AP67	474
RPS23P4	423
RN7SL459P	302
AC069454.1	468
AL157400.4	667
RN7SL183P	298
RPL32P13	435
AC108860.1	383
SEPTIN7P6	1143
AC044810.1	711
AC108073.2	357
GPR199P	1887
TPM3P9	2920
RCC2P5	1487
RPL32P24	400
NIPA2P2	1083
AC105910.1	483
RPL29P24	453
RN7SL709P	300
AL161747.1	358
RN7SL335P	304
AL592431.2	171
RPL7P43	753
AC117386.1	606
RPL23AP70	460
AL035454.1	433
AC004951.3	1148
NSUN6	3463
AC008799.2	647
RPL5P1	894
RN7SL110P	283
RPL17P40	413
AC125388.1	156
AC093019.2	384
RN7SL813P	283
RPL22P2	374
RN7SL259P	253
RPL17P44	550
CYP51A1P1	1507
AP001324.2	319
LINC01994	1808
PRICKLE2-AS2	496
AC011005.2	359
RPL35AP11	331
CEACAMP10	1962
AC022730.1	568
HLA-DOB	1968
PRICKLE2-AS1	6505
RPL29P14	428
AC008280.1	307
UGT1A9	2371
HMGN1P8	288
KRTAP10-5	1150
YAE1	2560
OR14A2	1087
RPL22P19	441
RPL32P30	282
LINC02032	2473
BET1P1	359
LINC00881	4129
PAICSP6	1280
RPL32P9	407
RN7SL728P	300
RPL7P41	957
ZNF722P	1453
LINC02066	580
RN7SL720P	304
ARHGAP31-AS1	624
RN7SL582P	279
RPL32P32	360
ADAMTS9-AS1	7003
RN7SL160P	284
RN7SL617P	308
LINC00877	9574
AC128685.1	1834
FO393419.2	428
AP001992.1	1532
RN7SL70P	302
RN7SL570P	292
RN7SL494P	304
AC010301.1	355
AL645608.4	443
AC009022.1	496
AC005410.1	1000
TDGF1	2489
AC008379.1	464
RN7SL165P	291
RN7SL191P	305
ZNF736P7Y	820
ZIC4-AS1	268
HMGN2P26	339
AC022730.2	452
AC245047.5	284
IQCJ-SCHIP1-AS1	592
LINC02024	1330
SNAPC5P1	301
RN7SL809P	297
CSP2	1368
AC078785.2	1253
AC078788.1	634
MTND4LP17	293
RN7SL39P	297
C3orf85	3434
NMTRS-TGA3-1	69
RN7SL836P	296
RN7SL553P	298
RPL12P31	450
RN7SL443P	290
RN7SL801P	302
AC068308.1	7253
KRTAP5-8	1185
KRTAP4-16	708
RN7SL629P	285
IGKV1D-16	378
RN7SL302P	300
RN7SL727P	296
RPL17P20	555
AC090525.1	478
AL136126.1	402
AC124945.1	188
CRCP	3540
RPL17P19	552
AC093620.1	583
ENPP7P4	1086
AC106712.1	2157
AC010683.1	378
RPL34P33	334
RPL29P25	850
LINC02614	6732
RN7SL791P	295
PPATP1	1547
IGKV2-24	390
ZBTB20-AS2	372
ACTG1P13	1043
AC104472.2	601
WWTR1-AS1	2624
SUCLG2-AS1	11122
AL133481.3	333
WDR82P2	928
SETP6	568
CDRT1	8980
AC004930.1	254
AL603962.1	436
LINC02070	1321
RN7SL385P	276
RPL35AP33	334
LINC01487	1596
RPL36A	3965
RPL21P47	477
AC004690.2	2064
SNRPCP11	205
RN7SL466P	295
PMS2P11	574
IGKV3-11	392
AC007688.2	759
PPP1R2P4	595
AL049874.1	388
OR5G3	944
AC092849.1	333
AC069528.1	914
SYNPR-AS1	558
PDXP	2205
SLC25A24P1	1882
RPL36AP43	307
RPL7AP23	776
LINC01192	10264
RPP21	1606
LINC01997	1059
AC023245.1	517
HNF1A-AS1	4671
RN7SL234P	295
RN7SL205P	284
RN7SL344P	296
LINC00903	223
CD302	4077
AC022215.1	362
EGFL8	2609
RN7SL515P	297
AC064852.1	851
AC104619.1	631
RN7SL441P	296
KRT8P13	1010
MCRIP2P1	511
RN7SL505P	293
RPL21P103	488
EEF1A1P25	1267
RPL37P6	403
AC022137.1	151
TDGF1P6	448
AC092903.1	262
AC092666.1	5269
RPS27P22	241
AC005996.1	564
PLSCR5-AS1	450
RPL7P19	618
RN7SL182P	300
AC100832.1	383
RPL39P38	153
ATP5MF	2130
LINC00635	9656
PTPRG-AS1	8819
AC108734.1	1069
AL160408.4	933
SSX2	1536
HSPA8P9	1943
MECOM-AS1	535
ARHGAP8	4990
RN7SL586P	296
AC244197.3	9702
AC093010.1	3101
AC018638.3	132
AL355032.1	438
AL132838.2	314
AL391645.1	506
PSMC1P1	1320
RPS15AP24	396
AC098820.1	976
RN7SL632P	266
AC141424.1	1323
AC112771.1	102
CA15P1	905
RN7SL767P	295
AGGF1P3	1213
CBX5P1	561
AC134050.1	933
AC079804.1	436
RN7SL369P	299
LINC02029	2653
AC092910.2	348
ACTG1P20	468
GUSBP2	2071
RN7SL41P	297
RN7SL58P	294
ARPC4	2607
AC018475.1	465
ZBTB20-AS1	5823
RPL7P5	736
CORT	914
IGKV2D-24	390
RN7SL338P	293
PAQR9-AS1	4421
ATP5F1AP7	1279
PRICKLE2-AS1	709
AC011005.3	395
AC060234.3	559
RPL23AP8	475
RN7SL482P	298
RN7SL484P	202
RPL17P37	548
AC021074.2	172
AC099542.1	1261
KRTAP9-4	967
AC092468.1	562
AC022121.1	579
KRTAP5-4	1181
AL627309.4	457
RN7SL340P	296
AC245096.1	546
AC114728.1	483
RN7SL618P	296
GOLGA2P6	2049
RARRES2P1	481
RN7SL18P	291
UBQLN4P1	1801
RN7SL316P	272
AC069499.1	509
UGT1A1	4446
LINC01323	576
AC092757.1	467
RPS23P6	431
INMT	3376
CADM2-AS2	768
AC099340.1	599
RN7SL253P	296
RPL19P18	581
UBA52P7	380
TRBV11-2	408
PPP1R2P6	588
RN7SL418P	287
AL031733.2	2523
AC104445.1	749
RPL19P11	589
LINC01327	535
AC117394.1	567
RPS27P12	258
AC091564.1	479
AC018450.1	746
RPL31P49	375
ADAMTS9-AS2	8246
ARPC1A	2065
AL035460.1	1866
RN7SL704P	274
GM2AP1	521
LINC02053	3504
TMEFF1	2575
RN7SL265P	300
VWFP1	2907
AL158847.1	808
SUMO1P1	306
AC083795.1	320
AC074276.1	613
AP001062.3	846
FABP5P3	1637
ZNF90P1	1951
AC010469.2	480
RPL7AP30	796
XACT	347964
AC079953.1	736
RN7SL788P	316
AC104212.3	628
RPSAP52	2035
AC063938.1	3531
IGKV1-9	409
RN7SL83P	297
RN7SL714P	298
AC002467.1	3955
RPS26P45	340
LINC01324	844
LINC00893	3604
AC104411.1	320
AC092620.1	1051
AC117482.1	911
AC092185.1	97
AP002812.1	474
RN7SL390P	284
MTND4P16	1367
COX6B1P2	230
RN7SL504P	287
ENO1P4	1785
RN7SL817P	288
AC092958.2	492
SPRR2A	677
AC126121.1	553
RN7SL319P	221
RPS15AP34	387
AC022133.1	571
HMGN2P13	274
AC107015.1	747
SCG5-AS1	750
RN7SL170P	295
RPL7P42	679
AC006517.1	328
RPL21P54	464
CECR3	1915
RN7SL149P	281
ATP5PO	3170
AP000529.1	1123
PLEKHO2	3721
AC092451.1	153
C8orf58	3319
AC097484.1	389
ANOS2P	4420
AL627309.5	7559
GAPDHP50	993
RN7SL401P	298
RN7SL434P	271
RN7SL363P	273
AC008620.1	592
TOMM22P6	409
AC095041.1	591
PISD	5002
KLF3P2	268
AC245088.1	384
AC124893.1	545
AC114401.1	2110
AC112496.1	562
RPSAP37	821
AC079944.2	734
RPL13P4	562
RPL9P6	598
TPT1P3	512
NDUFS6P1	316
RPS20P4	355
TRBVB	408
AC078788.2	382
RPS29P21	170
AC084398.1	459
AC000372.1	646
RPL14P3	622
MTCO1P55	745
AC108751.2	1020
RPL35AP34	324
DENND6A-DT	2919
HOGA1	4148
RN7SL517P	305
RPL32P26	403
RPS20P20	340
RN7SL188P	285
PWP2	6839
AC068298.1	161
HNRNPA1P24	1046
RPL29P23	442
AL021937.4	444
AC109466.1	10273
RN7SL76P	289
AC011037.1	558
AC079447.1	1993
RN7SL655P	298
RN7SL135P	278
RPS2P25	580
PI4KA	11407
ELOCP19	318
AF213884.1	463
RN7SL566P	296
RPL7AP2	740
WWTR1-IT1	451
PRR34-AS1	1093
AC114982.1	358
RN7SL831P	319
RPL38P1	211
RN7SL323P	295
AF186996.2	149
AC129807.1	2477
AC084211.1	328
RN7SL26P	307
ALG1L15P	794
KIR3DL3	1691
RN7SL68P	310
AC112493.1	887
HYPK	7777
AC078980.1	262
AC097493.1	372
AC128713.1	306
RPL35AP28	331
LINC01743	964
AC093583.1	2390
DNAJB8-AS1	1798
RPL10P7	625
RPS4XP19	736
RPS3AP49	790
AL160314.1	438
MARK2P6	897
RN7SL291P	289
RN7SL214P	265
RPL9P28	579
AC108734.2	1165
NPM1P17	602
RPL7AP6	801
AC092590.1	737
