gene_name	length
Gm11259	715
Gm12376	607
Gm13983	865
Gm8855	878
Gm16423	947
Gm7416	1487
Gm12991	78
Gm7645	788
Gm12617	381
Gm11295	803
Gm14551	256
Gm15312	271
Gm13732	535
Gm14647	680
Gm11997	313
Gm11833	853
Gm14984	1263
Gm12042	301
Gm14439	441
Gm11745	448
Gm14904	335
Gm14945	1118
Gm12004	718
Rhox3b-ps	868
Gm8916	949
Gm15263	642
Gm13046	501
Gm16412	273
Gm4996	784
Gm5934	2588
Gm12079	244
Gm15159	764
Xlr4d-ps	646
Gm14269	306
Gm11573	394
Gm12306	171
Gm6591	434
Gm13378	336
Gm11285	322
Gm11910	432
Gm8310	1193
Gm14600	630
Gm11952	821
Olfr349-ps1	609
Gm11631	156
Gm15227	399
Gm12057	1427
Gm12872	320
Gm15782	445
Gm16140	1121
Gm5761	834
Gm13650	433
Gm12941	220
Gm14099	605
Gm11245	1037
Gm5843	476
Gm16418	171
Gm13961	4772
Gm11834	585
Vmn1r-ps135	595
Gm14922	163
Gm13422	504
Gm12929	370
Gm17014	168
Sult2a-ps3	428
Gm14629	144
Gm13578	590
Gm13252	321
Gm6136	891
Gm13700	1128
Gm15794	631
Gm4992	768
Gm15710	636
Gm15112	860
Gm14277	360
Gm8421	305
Gm13566	1142
Gm12460	357
Olfr1063-ps1	942
Gm14989	207
Gm12351	292
Gm11624	1041
Gm13106	1443
Gm13588	135
Gm8757	372
Gm15844	576
Gm13169	1459
Esrp2	4340
Hmgb1-ps1	634
Gm11704	214
Rpl3-ps2	1214
Gm15982	554
Gm12856	1293
Gm13930	368
Pom121l12	1039
Vmn1r207	4403
Gm9085	1072
Gm14915	204
Gm12322	389
Gm14000	233
Gm9103	405
Gm13400	380
Gm12516	385
Gm12263	1482
Gm12104	979
Gm15075	477
Gm12380	544
Gm12944	463
Gm14395	563
Gm11577	737
Gm11617	639
Gm12186	945
Gm15644	387
Gm7113	958
Gm15576	583
Gm14652	235
Gm12696	905
Gm13345	228
Gm15061	1046
Gm11251	2800
Gm11901	437
Gm13902	605
Gm6451	717
Gm13924	486
Atp5l2-ps	312
Gm12240	229
Gm11954	349
Gm13457	267
Gm16420	856
Gm5287	598
Sycn	556
Gm11372	570
Gm13508	775
Gm11759	464
Gm11890	417
Gm15237	469
Gm11858	838
Taar7c-ps	1055
Gm12009	1100
Gm13474	815
Rplp1-ps1	345
Rpl36-ps10	216
Gm12851	421
Gm8089	968
Gm11869	329
Gm15167	187
Gm13282	545
Gm6823	1839
Gm15372	834
Gm12874	913
Gm9089	526
Gm13711	453
Gm12422	302
Gm11584	325
Gm11926	430
Gm5398	984
Gm15593	1008
Gm6584	447
Gm8061	350
Gm12062	259
Gm14070	428
Gm12792	1019
Gm13811	256
Gm15168	316
Gm11949	372
Gm12225	298
Hspe1-ps5	297
Gm14825	701
Gm11814	929
Btf3-ps3	488
Setd9-ps	670
Gm8145	745
Gm14876	327
Gm12387	955
Hmgb1-ps4	635
Gm13973	894
Gm12244	291
Gm12337	400
Gm13426	795
Gm8080	1155
Gm14388	477
Gm11975	481
4933405O20Rik	1341
Gm15421	489
Olfr637-ps1	471
Gm11781	472
Gm13076	204
Gm14463	498
Gm15383	1443
Gm13416	1612
Gm13784	519
Gm14020	662
Gm14994	1092
Gm15162	283
Gm14566	321
Gm11409	403
Gm12267	761
Gm13550	525
Gm12310	492
Gm12036	530
Gm11256	829
Defa-ps11	299
Gm14976	1394
Gm11597	964
Gm12040	537
Gm12844	582
Rpl36a-ps4	296
Olfr588-ps1	4607
Gm14142	296
Gm14541	157
Gm12417	403
Gm14784	663
Gm15177	577
Gm14846	216
Gm13224	94
Gm12628	382
Ptma-ps2	2231
Gm5396	532
Gm8317	471
Gm11702	69
Gm12189	912
Gm13232	632
Gm11972	389
Gm14770	312
Gm15054	281
Gm14914	2031
Tpt1-ps6	523
Gm13451	592
Cyp2j15-ps	686
Gm14576	1111
Mif-ps8	357
Fth1-ps	512
Gm6654	348
Gm13535	1884
Gm12143	332
Gm13533	177
Olfr1235-ps1	314
Scgb2b25-ps	307
Gm13755	305
Gm14331	409
Gm6630	454
Gm6954	225
Gm7856	1493
Gm12194	1012
Gm8216	601
Gm6142	325
Gm14645	417
Gm11743	1735
Gm12151	290
Gm14593	294
Mup-ps20	389
Gm11950	838
Gm11257	315
Gm13122	453
Gm13809	597
Rps15a-ps3	395
Vmn1r-ps128	1080
Gm8668	1447
Gm11987	381
Tpt1-ps3	519
Gm14125	989
Gm14438	624
Gm6500	451
Gm15550	1748
Gm12820	342
Gm14531	285
Gm14046	509
Gm6733	1920
Gm15019	434
Gm8163	1060
Gm8840	386
Gm11599	878
Gm13494	1096
Gm12619	385
Olfr1269	3927
Gm14986	1002
Gm13531	543
Gm6141	695
Gm14766	367
Gm3928	1307
Gm11224	1111
Gm16198	670
Gm15305	288
Rpl17-ps4	555
Cyp4a30b	1527
Akt2-ps	1449
Gm14608	1553
Rpl3-ps1	1210
Znf41-ps	2413
Gm13085	171
Gm12370	604
Gm15452	240
Gm14792	258
Olfr590-ps1	898
Gm11268	267
Gm11352	517
Gm13692	371
Gm11797	754
Gm8202	310
2610024D14Rik	294
Gm2288	638
Gm15313	282
Gm15142	856
Gm11572	120
Gm14626	216
Gm15442	1527
Gm14113	976
Gm13988	288
Rps2-ps4	633
Gm13255	547
Gm11637	592
Gm14855	192
Gm15302	2630
Gm15238	1296
Gm12957	377
Tmc4-ps	258
AA413626	494
Gm3267	473
Gm13370	483
Gm12251	792
Gm13873	427
Gm13852	242
Olfr379-ps1	934
Gm15425	2711
Gm13967	380
Rps29-ps	172
Gm14101	473
Gm8111	987
Gm15087	1172
Gm14657	302
Gm9133	540
Gm15666	2796
Gm11576	417
Gm12586	1316
Rps15a-ps8	387
Gm12513	352
Olfr1169-ps1	233
Gm14018	455
Gm11870	1322
Gm11510	347
Gm12044	213
Gm12017	1003
Gm11270	471
Gm12837	373
Rpl10a-ps1	654
Gm23463	102
Gm25107	129
Gm25104	163
Gm25102	112
Gm23429	154
Gm23428	102
Gm26254	156
Gm26255	103
Gm26253	99
Gm26251	122
Gm26256	186
Gm26257	107
Gm24595	112
Gm24594	136
Gm24596	107
Gm24592	106
Gm24593	105
Mir1907	90
Gm24598	74
Gm22958	180
Gm22960	102
Gm22956	129
Gm25784	84
Gm25783	183
Gm26425	126
Gm26424	104
Gm23788	136
Gm23787	73
Gm22106	127
Gm22107	100
Gm25323	103
Gm25322	100
Gm23792	93
Gm25321	102
Mir1893	83
Gm22479	122
Mir1902	80
Gm22480	128
AC245278.1	135
Gm24183	93
Mir1903	80
Gm24185	105
Mir1906-1	80
DQ267100	72
Gm25269	104
Gm24839	107
Gm24840	166
Gm25270	138
Gm25279	85
Gm24836	108
Mir1906-2	80
Gm26478	133
Mir1895	79
Mir1901	78
Gm26479	106
Gm23656	112
Gm23655	105
Gm23661	92
Gm25179	153
Gm25177	152
Gm25176	163
Mir1896	81
Mir1898	83
Gm22345	107
Gm23111	110
Gm22205	71
Gm23118	187
Gm22208	110
Gm22199	126
Gm25052	116
Gm22073	189
Gm25045	99
Gm25106	124
Gm25112	104
Gm23887	172
Gm23889	104
Gm24379	86
Gm24381	104
Gm24382	107
Gm24378	104
Mir1904	80
Gm22717	171
Gm22720	87
Gm24635	136
Mir1900	78
Gm23214	157
Gm23212	60
Gm23206	184
Gm26020	183
Gm22027	127
Gm24896	135
Gm24895	74
Gm24892	104
Gm22984	121
Gm22985	185
Gm24629	89
Gm24627	83
Gm24631	88
Gm24630	98
Gm24141	132
Mir1905	82
Gm25806	175
Gm25805	108
Gm22067	109
Gm25294	104
Gm25290	144
Mir1899	96
Gm25289	119
Mir1894	81
Gm22451	151
Gm22452	104
Gm12532	2684
Gm16276	262
Gm13881	3716
1700057H15Rik	1252
Gm12798	666
Gm15472	847
Gm12406	697
Platr3	412
Grip1os2	722
Gm12714	669
Gm13605	1091
Gm12061	479
A230072E10Rik	6252
Gm15473	1179
Gm12159	1447
Gm14110	758
Gm16741	1818
Gm14951	570
Gm15350	619
D930015M05Rik	1190
Gm11213	684
Gm15419	743
Gm13972	3164
Ubl5	3468
Gm12436	2959
Gm11342	1784
Gm12974	333
Gm15879	1023
Gm13667	617
1700056N10Rik	1043
Gm2568	1166
Gm13662	712
Gm14617	1345
Mir142hg	269
Gm14321	852
4930533B01Rik	1029
Ino80dos	2880
Gm12205	575
Gm14089	318
5830444B04Rik	5410
1700095J12Rik	737
Gm12273	1084
Gm15232	2318
Gm13073	486
9430091E24Rik	1211
Gm12631	637
1700092E19Rik	2006
Platr29	830
Gm5526	423
Gm14640	437
Gm11967	480
Gm15880	2884
Myadml2os	1044
Gm17216	728
Gm16344	1567
2410152P15Rik	871
AI847159	1574
Gm12367	2526
Gm14266	1282
Gm14539	174
Gm14710	1066
Gm12649	581
4930565N06Rik	2416
Gm12352	760
Gm16274	592
1700108N11Rik	917
Gm10241	286
Gm14097	470
Gm11468	383
Pabpc1l2b	690
B230312C02Rik	1703
Hoxb3os	4201
Tmem240	5514
A730011C13Rik	2234
Gm15507	1246
4933408N05Rik	1584
Gm16105	697
Gm12092	600
Gm11267	1071
Gm16359	289
Gm11791	336
Gm12678	692
Gm9850	227
Gm11528	914
Gm1980	2306
1700080N15Rik	1465
2610204G07Rik	992
1700095J07Rik	1509
Gm16278	2071
Gm12523	599
1700027A07Rik	458
Gm15723	600
A930006K02Rik	1151
Gm13063	669
Gm13954	543
Gm2800	641
C030047K22Rik	1164
Gm12906	441
4930570D08Rik	196
Gm14965	1232
Lrrc8dos	586
Tomm6os	2944
Ccdc85c	4337
Gm12289	2235
3010001F23Rik	1816
Gm11749	184
Gm12148	292
A830036E02Rik	6039
Gm12958	674
Gm14471	2358
Hba-ps4	447
AA672651	489
Gm11632	674
Gm14226	3243
Gm12371	1091
Gm15344	421
Gm13266	831
Gm281	2952
Gm14827	3089
Gm12081	501
Gm13794	468
Gm14505	831
C79798	1793
4930528G23Rik	1723
C630043F03Rik	2581
Gm16185	3207
Gm7616	624
C230037L18Rik	2017
Gm11656	500
Gm17477	2581
Gm12708	1293
Ptprtos	630
Gm15230	510
Gm13838	531
Gm15611	406
Vmn1r-ps103	893
1810062O18Rik	1816
Gm5724	2449
Foxo6os	2291
Gm11706	316
Gm15156	417
Gm13962	611
Gm16035	401
Gm14161	339
Gm11583	466
Gm11228	2013
BB557941	1097
Gm830	3502
Gm15935	893
Gm11944	873
7330404K18Rik	487
Gm14684	123
C030037F17Rik	406
Dlx1as	1630
Gm15594	2215
1700061H18Rik	1081
Gm16249	1258
Gm5577	2100
Mipepos	610
Gm16351	491
Gm14349	902
Bbip1	4402
4933407I08Rik	1294
B430010I23Rik	3270
Gm11947	273
Gm14936	2621
Gm15503	2176
Gm13857	2851
2810471M01Rik	1597
Gm12296	3220
Gm12743	3700
Gm11205	431
1700060J05Rik	1060
4930579D09Rik	469
Gm13848	2774
Gm15567	2130
Gm11655	765
Gm16267	732
Slc36a1os	1938
Gm15962	879
Gm15275	347
Gm11789	1568
Far1os	1101
Gm16135	568
Gm16224	412
Gm13134	1032
Crocc2	7132
Gm14549	1035
Gm16260	304
Gm13842	1118
Gm12305	407
Lyzl4os	819
Gm11419	683
Gm15471	1236
Gm16279	2945
Gm15839	1146
Gm14553	1118
Rapgef4os2	2116
Gm12984	273
Pip5k1bos	684
5430427M07Rik	1143
BC021767	1794
Smim43	5992
Dbhos	4020
Gm12977	1169
Gssos1	716
Gm15492	606
Gm13490	2409
Gm14424	895
Gm11335	1080
Gm13412	677
Pard3bos2	770
2310081O03Rik	759
Gm12051	1341
Gm5860	2714
Gm12744	519
C230035I16Rik	917
Gm13715	411
Srrm3os	1271
Gm11840	696
Slc2a4rg-ps	2976
Gm13569	574
2810455O05Rik	1691
Gm11217	1729
Gm11646	397
Gm11240	751
Gm12031	627
Gm14011	302
4933421O10Rik	3847
Gm15927	3736
BB031773	3655
Abhd11os	701
Gm13184	626
1700109G15Rik	384
Gm11467	674
Gm13026	608
Gm15537	485
Parvaos	1285
Gm11542	1511
Gm14809	695
Gm15834	4616
Gm15958	2436
Gm13415	5662
8030453O22Rik	2383
Gm11750	583
E330016L19Rik	1959
Gm16024	171
Gm4989	749
Gm15631	2436
Gm15895	731
Prdm16os	3542
Gm13211	697
Gm14066	2057
Ict1os	1052
Gm14562	543
Gm11494	1738
Gm15669	526
1700049E15Rik	1047
C030013C21Rik	795
Khdc1b	2236
2310044K18Rik	618
Rptoros	1174
Gm16330	297
Gm11615	818
4930570G19Rik	4176
1700086P04Rik	1009
Gm13528	410
4931413K12Rik	1282
Arhgap15os	1761
Gm12711	340
Egfros	4063
Gm12737	725
Gm15692	346
Gm15635	2870
Gm13049	757
Gm16288	367
Gm13324	569
Platr16	665
1700010K24Rik	226
Gm16357	474
Gm11731	670
Gm12758	5232
Gm16000	447
Gm4764	1233
Saxo1os	628
Gm15356	2741
Gm13920	1663
Ascl4	2238
A530072M11Rik	1852
B130011K05Rik	3270
1600025M17Rik	1071
Gm11197	839
Gm2735	277
Gm15774	2176
Gm16086	371
5730437C11Rik	242
4933404K08Rik	1434
Rubie	3219
Gm12766	1823
Gm16070	8345
Gm12589	638
4930444E06Rik	1240
5031425F14Rik	2098
Gm11417	920
Gm12265	468
B930095G15Rik	4715
Gm11659	466
Lrrc55os	902
A730046J19Rik	4707
Gm13429	1362
Gm12702	612
Gm11520	630
Gm11614	736
Eif2c5	1416
Gm12609	610
Mir22hg	1924
Gm16346	937
1110018N20Rik	1579
Gm11496	581
C130046K22Rik	780
Gm11780	516
Snhg15	2652
4930515L19Rik	769
Gm14264	1864
Gm13617	675
Gm7580	497
Gm12295	3585
Gm12089	428
Gm15522	785
Gm12063	715
Gm16252	1841
Gm10785	1802
Lrrc75aos1	779
D830026I12Rik	2112
Gm6542	772
Gm2869	2621
Gm16206	1966
Gm11423	885
Gm15397	804
Gm11209	431
Kdm6bos	840
Gm13645	699
AI838599	4243
Gm12709	1912
Gm13596	292
Wincr1	761
4933439K11Rik	2946
BC028777	1051
Gm13860	452
Gm11368	609
Gm11963	500
Gm12195	469
Gm13322	246
Platr32	394
Gm14963	2558
1700125H03Rik	785
4933416E03Rik	1126
Gm15346	475
Nr6a1os	801
Gm15620	270
Gm12927	373
Gm15327	752
Gm13185	944
Gm13380	718
Gm11767	493
Brip1os	6498
Gm12637	368
B430219N15Rik	1173
Gm13091	469
6030471H07Rik	492
BB218582	1311
Gm11309	613
Gm13974	1454
Gm11210	422
Gm13425	5391
Gm14637	444
Gm7855	687
6330418K02Rik	1339
Gm14376	297
Gm11672	645
Gm16013	353
Gm11962	255
Gm15614	1537
Gm12576	3036
2610206C17Rik	1917
Gm15406	936
4930479D17Rik	740
Gm12150	468
Gm12119	700
Snhg3	986
Gm11537	791
Spag17os	4412
Gm11713	523
Gm15893	1559
4930545L23Rik	2502
Gm11587	1120
Gm15234	1058
Gm12326	739
8430437L04Rik	1663
Gm16833	672
Gm15881	942
Taco1os	644
Dmrta2os	848
Gm13264	2011
Med9os	527
Gm13814	3077
Gm11574	946
1700125G02Rik	519
Gm15581	5640
Nell1os	1164
Gm14235	366
Gm15777	876
E130006D01Rik	928
Sbk3	3197
BC046401	847
Gm14487	1259
Gm15812	748
Gm13943	343
Gm12841	338
Gm15965	1428
Gm16151	639
Gm13316	691
Gm15663	3365
Gm16189	997
Gm14968	769
Ube4bos3	756
4833418N02Rik	2762
Gm16356	169
Gm15337	3888
Gm16129	486
Gm12853	442
Gm13817	604
4930430E12Rik	1135
Gm11651	1526
F730035M05Rik	1296
Gm16345	158
Gm12132	1391
Trav8-2	337
Gm16751	1685
Gm12802	1813
Gm12410	405
Gm11525	2804
Gm11491	1171
Gm15445	603
Gm12763	1939
Gm14866	2118
A430018G15Rik	1713
D330050G23Rik	2326
Gssos2	869
Gm12524	1583
Gm13330	388
Gm11548	2199
4930412F09Rik	1017
Gm14261	1431
9130410C08Rik	1088
Gm11680	439
Gm14974	1083
Gm15642	311
Gm16104	401
Gm17131	3846
2810404F17Rik	1704
Gm13417	533
Gm11274	481
1700030A11Rik	888
Gm12940	2680
Gm13684	2264
Gm11732	1742
Gm15964	2745
2410004I01Rik	1187
Gm16335	309
Gm12254	471
Gm16064	464
Hk1os	1556
Myhas	2027
4930529I22Rik	589
Gm12472	1140
Gm4128	461
1700092C17Rik	424
Gm2044	911
3010003L21Rik	1747
Gm13480	1000
Gm14437	360
Gm12336	322
Arhgap27os2	1390
Gm16305	556
Gm15478	2172
Gm16358	210
Gm16188	420
9430093N23Rik	515
Gm3160	607
Gm16145	583
Gm12506	806
Gm14508	901
4930551L18Rik	700
Gm11415	480
2310058D17Rik	3201
E130120K24Rik	556
Gm13861	495
Gm14218	595
Snhg17	7052
Gm13630	3650
A630050E04Rik	581
Ptf1aos	916
1700003M07Rik	873
Gm13115	620
Gm16150	912
Gm11280	268
2210414B05Rik	872
Gm13056	564
Firre	8247
Gm13524	662
4931406G06Rik	1252
Foxd2os	3224
Pard3bos3	862
Slc39a1-ps	969
Gm12111	349
Gm13068	876
Gm12909	620
4930441J16Rik	516
1700095J03Rik	1808
C530005A16Rik	2436
Gm16155	338
Gm14319	703
Halr1	981
Kbtbd8os	427
Sspnos	826
Selenok-ps1	785
1700019G24Rik	503
Gm13919	1954
Grip1os1	2157
Gm11734	728
4930453O03Rik	1236
4732490B19Rik	2446
4930594M22Rik	514
Fhad1os1	997
Gm14272	484
6430710C18Rik	2270
Gm14344	580
Gm13485	659
Gm15619	1294
4930440I19Rik	1402
Gm16001	1063
Gm11725	1850
Zfp335os	1273
1700047A11Rik	821
Oip5os1	8306
Rapgef4os1	638
Sorbs2os	2474
Gm8289	1182
Gm3362	466
Gm15416	442
Gm13936	715
Gm16348	2385
9530026F06Rik	892
Gm13963	892
Gm15520	1203
Gm13686	350
Gm40614	1254
4930554G24Rik	1603
Gm12018	3375
Grip1os3	1292
Gm15398	1910
1110046J04Rik	3487
Gm12272	333
9430024E24Rik	713
Gm16208	471
Gm15347	385
Hmgn2l6	267
Gm11842	556
Gm15343	640
Gm14242	375
1700012C14Rik	622
4933423P22Rik	5536
Gm15691	849
Gm12162	281
Gm13335	558
Gm11851	692
9430073C21Rik	2173
Gm16304	775
A230083N12Rik	572
Gm14198	948
Gm13539	1020
Gm14024	560
Gm11634	805
Gm15654	300
4930557F10Rik	630
Gm3669	2517
4930527E20Rik	351
Trmt61b	2897
Gm16796	3172
4930517E11Rik	1457
Gm15985	343
Gm14023	1781
Gm15713	1546
Gm16976	5730
Gm11772	532
Gm12320	1182
Gm14055	668
Gm12868	417
Gm2709	350
Gm11521	329
Mir217hg	600
Gm11738	2158
Gm11958	253
Gm16363	877
Bcas3os2	661
C630028M04Rik	3387
4930538E20Rik	927
Gm12963	1145
Gm13703	449
4930526A20Rik	1628
4930556G01Rik	891
Gm15945	810
Gm14224	864
Gm13166	1412
Gm16083	2547
Gm15535	1858
4930401O10Rik	787
Gm13901	468
Slc36a3os	520
B430319H21Rik	734
Gm12146	518
Gm2117	2349
Gm14950	1155
Gm11455	733
Gm15561	540
Gm16036	1112
Gm16010	4720
1700037C06Rik	874
Gm13568	446
Gm13553	1970
Gm14252	3215
Gm13767	876
Gm11753	396
1700047F07Rik	1050
1810063I02Rik	274
Gm21990	383
Gm14808	361
2610035F20Rik	2352
Gm15020	636
4930412C18Rik	6148
Gm11959	723
C230038L03Rik	4251
1700046C09Rik	543
2610028E06Rik	4441
2210411M09Rik	643
Gm12198	1809
Gm15721	3308
A730017L22Rik	6012
Gm14858	2109
Gm12602	1118
Gm16234	815
Gm15418	677
Gm13053	459
Gm15485	258
Dpy19l2	3442
Mageb6-ps	1032
Gm11527	596
Gm12066	443
1700061F12Rik	876
Gm12786	644
3110099E03Rik	2935
Rtl9	4104
Gm12223	528
Gm11613	1971
Gm14493	543
3110004A20Rik	385
A430078I02Rik	2761
Gm13479	4722
Gm16321	574
4930589P08Rik	1084
Gm11551	410
Gm16090	1704
Gm11476	2019
Gm14715	643
Gm13449	1231
E330012B07Rik	2850
Meiosin	4695
Gm11346	4098
Dhx58os	1594
Gm15792	769
Gm16354	150
1700016P03Rik	863
Gm14747	984
Ap3s1-ps1	579
Gm15868	520
1700123M08Rik	1260
A330035P11Rik	3203
Gm13850	623
Gm11466	291
4930555B12Rik	283
G630018N14Rik	6503
3110056K07Rik	3153
Gm16041	3725
Gm14573	451
Gm8813	595
Gm12898	642
Gm11222	738
Appbp2os	1031
Gm11697	525
Gm11795	396
9630028H03Rik	3639
Gm12381	2186
Bloc1s6os	696
Gm15290	663
Gm14565	2494
Gm11769	1657
1700048M11Rik	485
Gm15521	835
Gm15410	544
Gm14064	727
4930465M20Rik	1603
3110053B16Rik	2205
Gm12519	693
Hoxb5os	696
Gm11493	566
Gm13173	441
A730032A03Rik	2153
Gm11695	407
Gm11999	813
Gm15179	867
Gm12536	358
Gm15952	956
Gm13180	440
Gm15984	1559
Gm15704	2818
Gm12325	320
Gm12434	653
Gm16220	405
Gm15718	311
Atxn7l1os2	2019
Gm12059	3105
Tdg-ps2	1194
Gm12992	5873
Gm35202	712
Gm14817	643
Gm16193	778
Gm16122	1158
Gm12022	1340
4930555O08Rik	668
4930594O21Rik	1089
Gm16349	394
Gm16328	196
Gm13327	2741
Gm13982	755
Gm14267	3153
Tmem238l	1518
4930469K13Rik	1041
Gm9498	291
Gm16153	4118
Gm15395	702
Gm16838	816
Gm12629	711
Gm14216	684
Gm13371	469
Gm15243	382
Hoxaas3	2889
Gm14298	237
Hbb-bh0	129
Gm12968	1454
Mecomos	6253
4921531C22Rik	1967
Gm16046	1155
Gm9428	769
Gm12212	378
Gm16063	1701
Gm14211	408
Gm12676	808
Gm15163	1302
Gm15124	953
Gm15736	420
Gm13008	507
Tsix	6077
Gm13388	425
Hmgb4os	518
Rpl9-ps3	576
4933424L21Rik	1186
Gm7854	1433
Gm12796	344
Gm4916	642
Gm15915	908
Gm13096	251
Gm15873	1039
Gm14339	423
Gm13307	832
Gm16229	1232
Gm4279	2329
Arhgap27os1	923
Gm11684	757
Mettl5os	667
Gm13442	663
Gm12335	327
Gm15862	361
4930505K14Rik	515
5430405H02Rik	3851
Gm13536	766
8430419K02Rik	2587
Gm12259	328
Gm14372	2193
Slc13a2os	3627
Gm12280	1624
Gm12843	891
Gm14009	656
Gm15412	1096
Gm16131	659
Gm15886	1425
Gm13496	1165
Gm15279	288
Tslrn1	778
1700061E18Rik	588
Gm14302	382
4930455G09Rik	630
Lrrc75aos2	1227
Smc2os	626
Gm12333	2669
2810430I11Rik	3416
Gm13563	1678
Gm13707	600
Gm11381	420
C230066G23Rik	650
D630024D03Rik	1567
Gm16233	1623
Gm13055	1961
Gm14364	267
5430402O13Rik	1007
Atcayos	4375
Gm15640	527
Gm15624	3889
Gm9816	1414
Gm12158	631
Sox5os3	1240
Gm15987	2231
Gm13092	260
4930470G03Rik	2447
Gm12729	624
Rpl30-ps9	345
Gm15414	440
Lin52	3110
Vax2os	5406
Zfp703	3392
4933406D12Rik	737
A530010F05Rik	1020
Gm2018	478
Gm6963	379
1700066O22Rik	2146
1700013N06Rik	663
Gm16059	3778
Gm12056	1257
Gm12973	607
Gm14145	508
Gm12023	520
Ube4bos2	317
Gm14718	752
Gm16325	3230
Cep112it	4813
Gm15843	529
Gm15870	644
Gm13548	385
Gm13052	769
Gm12668	575
Gm13267	873
Ube4bos1	2903
4933406K04Rik	2670
Gm15584	759
Gm13012	863
Platr9	2376
Gm15638	4906
Gm11290	3528
Gm15612	3118
Gm4285	902
Grin1os	2891
Lncbate3	706
Gm13003	2904
Gm15622	1464
Gm12707	489
Gm13074	2735
Kcnmb4os2	2025
Chn1os1	636
Gm15949	126
Gm11261	962
Gm4954	1601
Pard3bos1	1984
Kank4os	2251
Gm11690	1856
Gm13944	887
Gm15597	1050
Gm14540	3261
4921518K17Rik	3390
Gm13807	1295
Gm12167	578
Gm12050	615
Gm15392	778
Gm15831	516
2410003L11Rik	1144
Armh2	863
Gm13483	1811
Gm12801	263
C330019F10Rik	459
Gm15966	2389
Gm15218	618
Gm5834	1026
Gm13632	384
Gm16079	578
Gm12829	2434
Ube2uos	608
Gm11505	737
Ttc39aos1	858
Gm12905	3206
Gm12409	646
Spin2-ps4	762
Gm12823	318
Gm15229	1398
Gm15912	1297
2610507I01Rik	1360
Gm15342	2100
Gm11906	680
D030047H15Rik	2536
Arhgap27os3	2729
Gm12224	1091
1700054M17Rik	445
Tnfsf13os	1109
Gm14634	2622
Gm15339	506
Gm12091	830
Gm15832	1832
Gm12861	681
5330429C05Rik	487
Gm11604	742
Gm6689	481
Gm15338	552
A930041C12Rik	537
Gm12200	1858
Gm15340	704
Gm14273	1786
Gm14209	462
Gm11846	515
Gm12395	536
Gm14061	1007
Trp53cor1	3732
Gm15601	4323
Gm14320	1023
Gm8091	886
Gm15899	238
Gm13032	2001
Gm16019	261
Gm12951	434
Gm13752	491
Fhad1os2	945
Gm12781	395
Gm8980	2197
Rtl1	6358
Gm12299	2327
Gm15888	538
4933427I22Rik	1548
Gm13421	803
Gm12648	656
Gm15556	663
Tmem61	6113
Gm8988	1240
2610307P16Rik	3293
Ccdc42os	1335
Gm14371	1518
Cd63-ps	875
4930405D11Rik	934
Gm11201	701
1700003D09Rik	1389
2310014F06Rik	2810
AA387200	1177
Gm14275	430
Gm13589	1675
Gm12145	217
Gm12315	911
Gm15496	2507
Gm12356	353
4930481B07Rik	1490
Syna	2026
A930019D19Rik	958
Gm15904	487
Gm16984	1018
2310016D23Rik	388
Gm14368	415
Gm12530	1759
Gm13027	241
Gm15600	856
Gm15643	383
Gm15411	5131
1110028F11Rik	976
Gm14742	381
Gm13572	559
Gm13816	715
Gm5970	1216
Gm15258	741
Gm12055	793
Gm12408	2444
9530051G07Rik	4414
1700001G11Rik	1080
Gm11682	516
Gm13403	3683
Gm7437	661
Gm16731	922
Gm11479	387
Gm11515	701
Gm15905	298
Gm2788	7586
A830012C17Rik	1665
AW822252	4066
Gm13411	414
Gm12493	441
Gm13448	1847
B230206L02Rik	1042
Gm7805	448
Gm13293	1615
1700057H21Rik	697
Gm8817	835
4930587A21Rik	851
Gm15318	2382
Gm15902	3816
Gm15706	899
Gm16095	253
4833417C18Rik	1269
1700084C06Rik	750
Gm11872	2219
Gm13179	978
Gm15762	333
Gm12239	500
Gm15767	544
Rad51ap2	3175
4933406G16Rik	1415
Gm12374	3299
Gm11250	306
Gm12243	821
Pax6os1	1619
Gm14255	248
Gm12348	313
Gm15929	1161
Gm15201	1210
Gm12610	581
Gm14254	296
Gm16085	453
Gm12227	563
Wipf3	7114
Gm12869	344
Gm12670	576
Gm12473	579
A330043C09Rik	1009
1700095A21Rik	1069
9530046B11Rik	1157
Drr1	2904
Gm12735	651
Gm16045	2969
Gm11802	653
Gm15178	472
Hnf1aos1	1370
Gm13837	337
Gm4846	1744
Gm15324	355
Unc45bos	1306
Gm16084	620
Gm13075	1679
Gm12257	585
4930439A04Rik	861
Gm16180	312
4930423M02Rik	1205
Gm16183	1193
1700120G11Rik	491
Gm13708	390
8430436N08Rik	1077
Gm12354	612
Gm11861	382
Gm13274	3324
Gm15728	3561
Ncr3-ps	525
Gm14396	548
Gm11657	337
1700123O12Rik	1534
Spin2-ps3	762
Gm15829	869
Gm12916	948
Gm11640	272
Gm12531	487
Gm15323	429
Gm15328	4421
Gm12688	701
Gm16250	256
Gm14291	804
Gm11832	432
Gm14707	398
Gm11636	774
Gm16312	362
Gm5602	1763
Gm13391	1143
Gm15326	1681
4930563I02Rik	1075
Gm14642	470
Gm15733	242
Gm12065	656
Gm14169	2519
Gm2415	3735
Gm16068	504
Gm14507	347
Gm16060	478
A530076I17Rik	3743
Gm15942	810
