gene_name	Day42vsDay0_log2FoldChange	Day42vsDay0_padj	ID
Rslcan18	-0.031818129632675	0.962180781114477	ENSMUSG00000074824
Itpripl1	-0.0871921670299056	0.804753012478141	ENSMUSG00000074825
Gm10767	0.130707819333918	0.826894499864492	ENSMUSG00000074826
2010315B03Rik	0.0894581886012588	0.798497438794443	ENSMUSG00000074829
Zfp640	NA	NA	ENSMUSG00000074830
Zfp998	-0.176814889867916	NA	ENSMUSG00000074832
Gm10770	-0.20405342304242	NA	ENSMUSG00000074837
Cbx3-ps1	0.0856311978931279	NA	ENSMUSG00000074841
Gm10774	0.0476637213679086	NA	ENSMUSG00000074846
Gm10775	0.0396206365133347	NA	ENSMUSG00000074847
Spata31d1c	-0.0693183545586481	NA	ENSMUSG00000074849
Hpse2	-0.652328293279738	NA	ENSMUSG00000074852
BC025920	0.0885065256878873	0.880913071906499	ENSMUSG00000074862
Platr25	0.0584110503660285	0.909988120257558	ENSMUSG00000074863
Zfp934	-0.191786957043097	0.503705802063374	ENSMUSG00000074865
Zfp808	-0.395800218261735	0.332358075459079	ENSMUSG00000074867
Gm6478	0.134831002978739	NA	ENSMUSG00000074868
Cts3	-0.0108273165953697	NA	ENSMUSG00000074870
Ctsm	NA	NA	ENSMUSG00000074871
Ctxn2	NA	NA	ENSMUSG00000074872
Ctla2b	-0.0834406124388719	0.885104475108316	ENSMUSG00000074874
Gm10780	NA	NA	ENSMUSG00000074877
Mageb3	0.0176300264657758	NA	ENSMUSG00000074881
Cyp2c68	NA	NA	ENSMUSG00000074882
Serf2	-0.187464935083921	0.363455986145772	ENSMUSG00000074884
Gm10782	-0.246996485123685	0.701315248643274	ENSMUSG00000074885
Grk6	-0.330056270503025	0.144220001204424	ENSMUSG00000074886
EU599041	-0.350514156638135	0.475624096250212	ENSMUSG00000074887
Lcmt2	0.0365418921095145	0.930098469772289	ENSMUSG00000074890
B3galt5	-0.162260344156503	NA	ENSMUSG00000074892
Eif4e1b	0.173131350138003	NA	ENSMUSG00000074895
Ifit3	-0.392798636501452	0.150349450871	ENSMUSG00000074896
Sptbn5	0.43970561911701	0.324337200804889	ENSMUSG00000074899
Gm2058	-0.00547431379847834	NA	ENSMUSG00000074903
Ranbp6	-0.0954684284435128	0.770938149462557	ENSMUSG00000074909
Gm14207	-0.0731897024978128	NA	ENSMUSG00000074912
Gm815	NA	NA	ENSMUSG00000074913
Chst14	0.40639182270528	0.153686108238113	ENSMUSG00000074916
Inafm2	-0.188791388425127	0.441434095209531	ENSMUSG00000074918
Gm10787	NA	NA	ENSMUSG00000074919
Fam122a	-0.224128991511669	0.398015042731395	ENSMUSG00000074922
Pak6	-0.129982331938266	NA	ENSMUSG00000074923
Ptar1	0.202047696897198	0.203934925441402	ENSMUSG00000074925
Krtap14	0.0184182023862695	NA	ENSMUSG00000074928
Gm13981	0.0476637213679086	NA	ENSMUSG00000074930
Grem1	-1.46541299186485	2.86605618942701e-07	ENSMUSG00000074934
Chrm5	-0.0108273165953697	NA	ENSMUSG00000074939
Olfr1314	NA	NA	ENSMUSG00000074945
Olfr1313	-0.167502869844951	NA	ENSMUSG00000074946
Olfr1312	0.184503674103824	0.6095416856024	ENSMUSG00000074947
Olfr1308	NA	NA	ENSMUSG00000074952
Olfr1305	0.197268697075302	0.746013031330116	ENSMUSG00000074955
Olfr1277	-0.104003234463005	0.858973109902151	ENSMUSG00000074965
Olfr1275	NA	NA	ENSMUSG00000074966
Ano3	-0.174200981501074	NA	ENSMUSG00000074968
Gm10794	NA	NA	ENSMUSG00000074970
Fibin	0.824528823398849	0.000826194701950175	ENSMUSG00000074971
Gm11382	NA	NA	ENSMUSG00000074973
Actg-ps1	-0.0269750111974071	0.975041937834287	ENSMUSG00000074978
Dcdc5	-0.222084741365673	NA	ENSMUSG00000074981
Wt1os	0.37587654719786	NA	ENSMUSG00000074987
Gabrr3	-0.0400728355770089	NA	ENSMUSG00000074991
Qser1	0.216934698897011	0.280308948165536	ENSMUSG00000074994
Olfr201	-0.225862333028242	NA	ENSMUSG00000074995
Olfr199	NA	NA	ENSMUSG00000074996
Pin1rt1	-0.142304805939704	NA	ENSMUSG00000074997
Nrbf2	0.0688441641774788	0.842263731731697	ENSMUSG00000075000
Ftdc1	-0.0400728355770089	NA	ENSMUSG00000075002
Gm10799	-0.147911193442021	NA	ENSMUSG00000075006
AW112010	-0.354822488275342	0.307570296238972	ENSMUSG00000075010
Fjx1	0.62474517655561	0.213195453041405	ENSMUSG00000075012
Gm10800	-0.759304870228134	0.109471639339114	ENSMUSG00000075014
Gm10801	-0.884825588771177	0.0535036278281833	ENSMUSG00000075015
Mir670hg	0.0166909412079628	NA	ENSMUSG00000075020
Accsl	-0.0499837239640635	NA	ENSMUSG00000075023
Gm10804	-0.14181956814639	0.80932362676922	ENSMUSG00000075025
4631405J19Rik	0.536927646450731	0.211129696852538	ENSMUSG00000075027
Prdm11	-0.11733300707925	0.702024729031598	ENSMUSG00000075028
4930558J22Rik	-0.724218482878177	0.0526496217744873	ENSMUSG00000075029
H2bc3	-0.694570894497078	0.00354850192479959	ENSMUSG00000075031
Nxpe3	-0.087174089969756	0.81605572682452	ENSMUSG00000075033
Gm10805	0.024246753331546	NA	ENSMUSG00000075036
Zfp408	0.140291358843049	0.714042173288301	ENSMUSG00000075040
4930431P03Rik	-0.641681275441656	NA	ENSMUSG00000075042
Slc22a29	NA	NA	ENSMUSG00000075044
Gm4981	-0.0108273165953697	NA	ENSMUSG00000075045
Duxf3	-0.0980478926370072	NA	ENSMUSG00000075046
Vdac3-ps1	-0.01360558913607	NA	ENSMUSG00000075053
Yae1d1	0.163369758293807	0.586036015820597	ENSMUSG00000075054
Olfr1272	-0.0400728355770089	NA	ENSMUSG00000075061
Olfr1271	-0.413133093024268	0.418227020211411	ENSMUSG00000075062
Olfr142	0.279295218382468	NA	ENSMUSG00000075063
Olfr1506	NA	NA	ENSMUSG00000075064
Olfr1270	0.0397811771602274	NA	ENSMUSG00000075065
Olfr32	NA	NA	ENSMUSG00000075066
Olfr1267-ps1	NA	NA	ENSMUSG00000075067
Olfr140	-0.200397367712734	NA	ENSMUSG00000075068
Olfr1264	0.382306370290061	0.41615349761079	ENSMUSG00000075069
4932412D23Rik	0.1954318838511	NA	ENSMUSG00000075070
Olfr48	0.0715649185454094	NA	ENSMUSG00000075072
Olfr1256	-0.304710600897013	NA	ENSMUSG00000075073
Olfr1254	-0.180043853822644	0.749678388937678	ENSMUSG00000075074
Olfr1253	-0.069318354558648	NA	ENSMUSG00000075075
Olfr1250	0.119889708610407	0.789069616279485	ENSMUSG00000075078
Olfr1249	NA	NA	ENSMUSG00000075079
Olfr1247	0.0529888015372409	0.909005741324385	ENSMUSG00000075081
Olfr1243	NA	NA	ENSMUSG00000075084
Olfr1242	-0.0693183545586481	NA	ENSMUSG00000075085
Olfr1241	-0.0215218507783953	NA	ENSMUSG00000075086
Olfr1239	-0.000369832144504007	NA	ENSMUSG00000075088
Olfr1234	0.131689366977945	NA	ENSMUSG00000075090
Olfr1233	-0.242973678752841	0.651798800616353	ENSMUSG00000075091
Olfr1232	-0.0400728355770089	NA	ENSMUSG00000075092
Olfr1231	-0.0400728355770089	NA	ENSMUSG00000075093
Olfr1230	-0.0400728355770089	NA	ENSMUSG00000075094
Olfr1229	-0.129018068612584	NA	ENSMUSG00000075095
Olfr1226	0.0933257261324089	0.892846396163901	ENSMUSG00000075097
Olfr1224-ps1	-0.104468322827706	NA	ENSMUSG00000075099
Olfr1223	-0.0400728355770089	NA	ENSMUSG00000075100
Olfr1222	-0.143587539769588	NA	ENSMUSG00000075101
Olfr1221	-0.327795023311645	0.431122045650663	ENSMUSG00000075102
Olfr1219	-0.0742184949160841	NA	ENSMUSG00000075104
Olfr1218	-0.107990346442648	NA	ENSMUSG00000075105
Olfr1216	-0.242372580498334	NA	ENSMUSG00000075107
Olfr1214	-0.069318354558648	NA	ENSMUSG00000075110
Olfr1213	0.125045482384568	NA	ENSMUSG00000075111
Olfr1211	-0.29069167717537	NA	ENSMUSG00000075112
Olfr1209	-0.00527369012564381	0.99441222719503	ENSMUSG00000075113
Olfr1208	0.0184182023862695	NA	ENSMUSG00000075114
Olfr1200	-0.222094463150971	NA	ENSMUSG00000075115
Olfr1198	0.203553995954508	0.687081203218505	ENSMUSG00000075117
Olfr1197	0.00894926799906682	NA	ENSMUSG00000075119
Olfr1196	0.159252836248427	NA	ENSMUSG00000075120
Olfr1195	0.266359126569758	0.599084125382171	ENSMUSG00000075121
Cd80	0.316932564531434	0.350639560431352	ENSMUSG00000075122
Olfr1181	0.0163169679881314	NA	ENSMUSG00000075125
Olfr475-ps1	-0.0400728355770089	NA	ENSMUSG00000075126
Olfr1179	-0.0693183545586481	NA	ENSMUSG00000075127
Olfr1177-ps	NA	NA	ENSMUSG00000075128
Olfr1173	0.139182502813028	0.718879412194112	ENSMUSG00000075132
Olfr1170	-0.143658142739105	NA	ENSMUSG00000075133
Olfr1164	NA	NA	ENSMUSG00000075136
Olfr1163	NA	NA	ENSMUSG00000075137
Olfr1162	-0.0864072704488367	0.902489961826885	ENSMUSG00000075139
Olfr73	-0.178598877740551	NA	ENSMUSG00000075140
Olfr1160	-0.210366872582863	0.687081203218505	ENSMUSG00000075141
Olfr74	-0.0400728355770089	NA	ENSMUSG00000075142
Olfr1157	0.18364604412749	0.690079455204925	ENSMUSG00000075143
Olfr1156	0.078551832315327	0.890647535120786	ENSMUSG00000075144
Olfr1155	NA	NA	ENSMUSG00000075145
Olfr1154	-0.850141773632295	NA	ENSMUSG00000075146
Olfr1141	NA	NA	ENSMUSG00000075148
Olfr1138	-0.0448265084363912	NA	ENSMUSG00000075149
Olfr1137	-0.386148294687312	NA	ENSMUSG00000075150
Olfr1136	-0.0693183545586481	NA	ENSMUSG00000075151
Olfr1135	-0.287232955652242	NA	ENSMUSG00000075153
Olfr1133	NA	NA	ENSMUSG00000075155
Olfr1128	NA	NA	ENSMUSG00000075156
Olfr1111	NA	NA	ENSMUSG00000075158
Olfr1110	-0.420014806503582	NA	ENSMUSG00000075159
Olfr259	-0.370561534627123	NA	ENSMUSG00000075160
Olfr1109	0.195883066524672	0.73252218368638	ENSMUSG00000075161
Gm10812	-0.0108273165953697	NA	ENSMUSG00000075162
Olfr1107	-0.340788918303572	NA	ENSMUSG00000075163
Olfr1106	-0.427651428191442	NA	ENSMUSG00000075164
Olfr1105	0.193320094196997	NA	ENSMUSG00000075165
Olfr1104	-0.365592674077416	NA	ENSMUSG00000075166
Olfr1101	-0.0400728355770089	NA	ENSMUSG00000075167
Olfr1099	0.322359219346329	NA	ENSMUSG00000075168
Olfr1098	NA	NA	ENSMUSG00000075169
Olfr1097	-0.0620361056618321	NA	ENSMUSG00000075170
Olfr1095	NA	NA	ENSMUSG00000075171
Olfr1090	-0.239513723291566	NA	ENSMUSG00000075172
Olfr1087	-0.325688329221917	NA	ENSMUSG00000075174
Olfr1086	NA	NA	ENSMUSG00000075175
Olfr1085	-0.259317850398374	NA	ENSMUSG00000075176
Olfr1079	NA	NA	ENSMUSG00000075179
Olfr1066	NA	NA	ENSMUSG00000075181
F930017D23Rik	-0.861671361609072	0.00208259004078265	ENSMUSG00000075184
Olfr1061	NA	NA	ENSMUSG00000075185
Olfr1058	-0.0400728355770089	NA	ENSMUSG00000075186
Olfr1057	-0.133827908184265	NA	ENSMUSG00000075187
Olfr1056	0.0908388915464817	NA	ENSMUSG00000075188
Olfr1055	0.211358327371321	NA	ENSMUSG00000075189
Olfr1054	NA	NA	ENSMUSG00000075190
Olfr1053	NA	NA	ENSMUSG00000075192
Olfr1051	-0.192729071614563	NA	ENSMUSG00000075193
Olfr1049	NA	NA	ENSMUSG00000075194
Olfr1048	-0.0897824434526817	NA	ENSMUSG00000075195
Olfr1047	-0.0880586073333307	NA	ENSMUSG00000075196
Olfr1046	-0.17067721275576	NA	ENSMUSG00000075197
Olfr1045	-0.113325436132671	NA	ENSMUSG00000075198
Olfr52	0.00859856410753768	NA	ENSMUSG00000075199
Olfr1044	-0.121828223292384	NA	ENSMUSG00000075200
Olfr1043	NA	NA	ENSMUSG00000075201
Olfr1042	-0.242139397067659	NA	ENSMUSG00000075202
Olfr1040	NA	NA	ENSMUSG00000075203
Olfr1039	-0.742430903245925	0.0352880163824184	ENSMUSG00000075204
Olfr1037	NA	NA	ENSMUSG00000075205
Olfr1024	0.0184182023862695	NA	ENSMUSG00000075206
Olfr1019	-0.0400233584573196	NA	ENSMUSG00000075208
Olfr1016	-0.137507588470013	NA	ENSMUSG00000075209
Olfr1012	-0.0704782971148368	NA	ENSMUSG00000075210
Olfr1006	NA	NA	ENSMUSG00000075211
Olfr154	-0.069318354558648	NA	ENSMUSG00000075212
Olfr1002	0.0184182023862695	NA	ENSMUSG00000075214
Olfr1000	-0.97528509189814	NA	ENSMUSG00000075215
Fads2b	0.0184182023862695	NA	ENSMUSG00000075217
Olfr995	0.0476637213679086	NA	ENSMUSG00000075218
Olfr994	NA	NA	ENSMUSG00000075219
Olfr993	-0.0400728355770089	NA	ENSMUSG00000075220
Olfr992	-0.0328953719339963	NA	ENSMUSG00000075221
Olfr988	0.0769092403495478	NA	ENSMUSG00000075222
Olfr987	-0.140316030965214	NA	ENSMUSG00000075223
Lrrc55	1.00228121585558	NA	ENSMUSG00000075224
Ccdc162	0.444050463041055	0.319142007359963	ENSMUSG00000075225
Znhit2	-0.168190114330113	0.608463980955101	ENSMUSG00000075227
Gm10813	NA	NA	ENSMUSG00000075228
Ccdc58	-0.110636165992461	0.827191190678206	ENSMUSG00000075229
Amd1	-0.290513374658709	0.21525285379196	ENSMUSG00000075232
Gm6043	-0.376228340418191	NA	ENSMUSG00000075245
Fsip2	-0.421010072802663	NA	ENSMUSG00000075249
Heg1	0.464237781367648	0.00426559634197822	ENSMUSG00000075254
Cerkl	-0.138012153015716	0.846496232818202	ENSMUSG00000075256
Tnk2os	0.387055540153363	NA	ENSMUSG00000075265
Cenpw	-0.199078224913758	0.473920158837634	ENSMUSG00000075266
Pjvk	-0.29802256205787	NA	ENSMUSG00000075267
Gm10819	0.442142695373926	NA	ENSMUSG00000075268
Bex6	-0.995541551639895	0.0135908222504325	ENSMUSG00000075269
Pde11a	0.568421766652658	0.0879181310622608	ENSMUSG00000075270
Ttc30a1	0.128148598168313	0.79916975626715	ENSMUSG00000075271
Ttc30a2	-0.091168331365779	NA	ENSMUSG00000075272
Ttc30b	0.340553184495482	0.341365312287175	ENSMUSG00000075273
Gm13653	-0.0916357277047144	NA	ENSMUSG00000075276
Haglr	NA	NA	ENSMUSG00000075277
Mrpl23-ps1	0.559378847362966	NA	ENSMUSG00000075279
Wipf1	0.142751939679313	0.314967353382064	ENSMUSG00000075284
Gm1968	-0.674452073588257	NA	ENSMUSG00000075286
Gm6913	-0.0108273165953697	NA	ENSMUSG00000075288
Carns1	-0.160451621314776	0.74671150150258	ENSMUSG00000075289
Aldh3b2	-0.430524773597399	0.352982760144136	ENSMUSG00000075296
H60b	-0.531420500097277	0.158031336666595	ENSMUSG00000075297
Erich2	0.00860633382482533	NA	ENSMUSG00000075302
Sp5	NA	NA	ENSMUSG00000075304
Klhl41	0.430259011586133	0.428454531781778	ENSMUSG00000075307
Gm13597	0.116365218933291	0.880292746443956	ENSMUSG00000075312
Scn9a	-0.555527529133673	NA	ENSMUSG00000075316
Scn2a	0.50689201212427	0.27881163371897	ENSMUSG00000075318
Fign	0.334974753393483	0.102747404276084	ENSMUSG00000075324
Gm13582	0.398148606359808	NA	ENSMUSG00000075325
Zbtb2	-0.0185424116977878	0.963195891608148	ENSMUSG00000075327
A930003A15Rik	-0.197632326320255	NA	ENSMUSG00000075330
Rprm	NA	NA	ENSMUSG00000075334
4930588K23Rik	-0.0400728355770089	NA	ENSMUSG00000075335
Gm20775	0.59591503511419	NA	ENSMUSG00000075359
Igll1	0.421588610493819	0.392895745135963	ENSMUSG00000075370
Rc3h2	0.280521995968195	0.0884586786994934	ENSMUSG00000075376
Olfr362	-0.176118170668519	0.778639738089669	ENSMUSG00000075377
Olfr361	-0.178952890357351	NA	ENSMUSG00000075378
Olfr358	-0.2169282929512	NA	ENSMUSG00000075379
Olfr355	-0.158491702121908	NA	ENSMUSG00000075380
Olfr353	0.049374273795713	NA	ENSMUSG00000075382
Olfr351	0.151753948187836	0.798497438794443	ENSMUSG00000075383
Olfr3	-0.0400728355770089	NA	ENSMUSG00000075384
Olfr341	0.00536184517060293	0.993400741268415	ENSMUSG00000075387
2810410L24Rik	0.309933899984089	NA	ENSMUSG00000075389
Rpl36-ps8	NA	NA	ENSMUSG00000075390
Glo1-ps	NA	NA	ENSMUSG00000075391
Hoxc4	0.246032925263908	0.552824875432757	ENSMUSG00000075394
A630010A05Rik	0.0926870841070268	NA	ENSMUSG00000075395
Krt76	0.0184182023862695	NA	ENSMUSG00000075402
9430097D07Rik	-0.119018682291688	NA	ENSMUSG00000075405
Smim41	-0.0311446957149754	0.968262158592669	ENSMUSG00000075408
Prcd	-0.0691020143473565	NA	ENSMUSG00000075410
Fnbp1	-0.240243207622354	0.109175521926456	ENSMUSG00000075415
Gm14488	0.000503481506541235	0.999812387825369	ENSMUSG00000075416
Dolk	0.251169507940156	0.436004979617389	ENSMUSG00000075419
Smim6	-0.0475059593782474	0.943407274652272	ENSMUSG00000075420
Gm13547	0.238645640364022	NA	ENSMUSG00000075425
Olfr288	0.0143049803981336	NA	ENSMUSG00000075427
Gm11691	-0.0400728355770089	NA	ENSMUSG00000075431
Gm11681	NA	NA	ENSMUSG00000075437
4930594M22Rik	0.0223845233172239	NA	ENSMUSG00000075463
Gm10837	NA	NA	ENSMUSG00000075465
Dnlz	0.132108424758005	0.699853131746486	ENSMUSG00000075467
Gm17205	0.16539260966962	NA	ENSMUSG00000075469
Alg10b	-0.0585805036609391	0.772717978152672	ENSMUSG00000075470
Slitrk1	0.350303720631381	NA	ENSMUSG00000075478
Commd6	-0.373148453890973	0.256081225004714	ENSMUSG00000075486
Kbtbd6	-0.718930643828049	0.0440539611659028	ENSMUSG00000075502
Fam187a	-0.0613953931573002	NA	ENSMUSG00000075510
1700001L05Rik	-0.025254797991935	0.966908369409647	ENSMUSG00000075511
Gm1587	0.0184182023862695	NA	ENSMUSG00000075512
Gm13375	-0.0752926473545245	NA	ENSMUSG00000075514
Cyp2d37-ps	-0.0400728355770089	NA	ENSMUSG00000075517
Malrd1	-0.0400728355770089	NA	ENSMUSG00000075520
4930407I10Rik	-0.0207564197703637	NA	ENSMUSG00000075524
Gm10849	0.221128672539987	NA	ENSMUSG00000075525
Aarsd1	-0.20505144924301	0.326187101732339	ENSMUSG00000075528
Gm13262	0.336838083607306	NA	ENSMUSG00000075534
Gm10855	-0.00465124211543029	NA	ENSMUSG00000075538
Urad	NA	NA	ENSMUSG00000075543
Gm6878	0.201443646361764	NA	ENSMUSG00000075549
Cyp3a41a	-0.164153484310205	NA	ENSMUSG00000075551
Cyp3a41b	NA	NA	ENSMUSG00000075552
Gm5464	0.0100737886260834	0.988448561555866	ENSMUSG00000075553
Gm10863	0.291514793554717	NA	ENSMUSG00000075555
Gm17151	0.145842054028767	NA	ENSMUSG00000075558
Krtap4-6	-0.069318354558648	NA	ENSMUSG00000075566
Krtap1-4	NA	NA	ENSMUSG00000075567
Rsph10b	-0.450981888824539	0.407687119157619	ENSMUSG00000075569
Krt26	0.0438823090295042	0.951688431543187	ENSMUSG00000075570
Defb30	NA	NA	ENSMUSG00000075571
Defb43	NA	NA	ENSMUSG00000075572
Defb47	NA	NA	ENSMUSG00000075573
Defb48	NA	NA	ENSMUSG00000075574
Gm12359	-0.412089315626695	0.282094294249497	ENSMUSG00000075576
Gm16409	-0.352500572691692	NA	ENSMUSG00000075581
6330403L08Rik	0.894568136583697	1.13683048774361e-05	ENSMUSG00000075585
Gm11529	NA	NA	ENSMUSG00000075586
Gm11531	-0.227036700334282	NA	ENSMUSG00000075587
Hoxb2	0.596696066357207	NA	ENSMUSG00000075588
Gm11536	0.223157985684783	NA	ENSMUSG00000075589
Nrbp2	0.53732022245832	0.0843311965044778	ENSMUSG00000075590
Gm10874	-0.108715471228288	NA	ENSMUSG00000075591
Nynrin	0.3550935909473	0.266014242532192	ENSMUSG00000075592
Gal3st4	0.432460761157488	NA	ENSMUSG00000075593
Zfp652	-0.0266304843485389	0.924238256307438	ENSMUSG00000075595
Smok3c	-0.151496688037867	NA	ENSMUSG00000075598
Smok3a	0.104470171636062	NA	ENSMUSG00000075599
Zc3h3	0.0908196072364835	0.83783170137592	ENSMUSG00000075600
Ly6a	0.845451244113093	0.00246339785863272	ENSMUSG00000075602
Cyp11b1	-0.56711190652367	NA	ENSMUSG00000075604
Slurp2	NA	NA	ENSMUSG00000075605
Gm7935	NA	NA	ENSMUSG00000075609
Tmem92	0.554169440097812	NA	ENSMUSG00000075610
Gm11545	-0.0400728355770089	NA	ENSMUSG00000075611
Selenot	-0.13281910545191	0.561152017330092	ENSMUSG00000075700
Selenos	0.249865080567096	0.237967575857125	ENSMUSG00000075701
Selenom	0.432585907832827	0.0168002337985565	ENSMUSG00000075702
Selenoi	0.195144196332502	0.559058525280007	ENSMUSG00000075703
Txnrd2	-0.440422971235483	0.106725221115638	ENSMUSG00000075704
Msrb1	-0.442171659901487	0.0588887740180777	ENSMUSG00000075705
Gpx4	-0.243831949668666	0.359521367442965	ENSMUSG00000075706
Dio3	-0.140154937318453	NA	ENSMUSG00000075707
Gm23741	NA	NA	ENSMUSG00000075719
Gm23254	NA	NA	ENSMUSG00000075726
Gm22589	NA	NA	ENSMUSG00000075770
Gm23691	NA	NA	ENSMUSG00000075826
Gm23692	NA	NA	ENSMUSG00000075829
Gm22004	NA	NA	ENSMUSG00000075832
Gm22005	NA	NA	ENSMUSG00000075837
n-R5s1	NA	NA	ENSMUSG00000075874
Gm23941	NA	NA	ENSMUSG00000075903
Gm23940	NA	NA	ENSMUSG00000075908
Gm24423	NA	NA	ENSMUSG00000075934
Gm23422	NA	NA	ENSMUSG00000075952
Gm23423	NA	NA	ENSMUSG00000075958
Gm25089	NA	NA	ENSMUSG00000075968
Gm24121	NA	NA	ENSMUSG00000075983
Mir547	NA	NA	ENSMUSG00000076005
Mir376c	NA	NA	ENSMUSG00000076006
Mir688	NA	NA	ENSMUSG00000076009
Mir615	NA	NA	ENSMUSG00000076010
Mir652	NA	NA	ENSMUSG00000076011
Mir705	NA	NA	ENSMUSG00000076012
Mir669a-2	NA	NA	ENSMUSG00000076014
Mir669a-3	NA	NA	ENSMUSG00000076028
Mir692-3	NA	NA	ENSMUSG00000076033
Mir20b	NA	NA	ENSMUSG00000076041
Mir710	NA	NA	ENSMUSG00000076042
Mir598	NA	NA	ENSMUSG00000076049
Mir450b	NA	NA	ENSMUSG00000076050
Mir707	NA	NA	ENSMUSG00000076051
Mir541	NA	NA	ENSMUSG00000076052
Mir704	NA	NA	ENSMUSG00000076060
Mir92-1	NA	NA	ENSMUSG00000076062
Mir539	NA	NA	ENSMUSG00000076063
Mir690	NA	NA	ENSMUSG00000076064
Mir681	NA	NA	ENSMUSG00000076065
Mir223	NA	NA	ENSMUSG00000076066
Mir592	NA	NA	ENSMUSG00000076067
Mir678	NA	NA	ENSMUSG00000076068
Mir669c	NA	NA	ENSMUSG00000076118
Mir698	NA	NA	ENSMUSG00000076119
Mir551b	NA	NA	ENSMUSG00000076120
Mir687	NA	NA	ENSMUSG00000076121
Mir503	NA	NA	ENSMUSG00000076122
Mir700	NA	NA	ENSMUSG00000076123
Mir669b	NA	NA	ENSMUSG00000076126
Mir718	NA	NA	ENSMUSG00000076127
Mir686	NA	NA	ENSMUSG00000076128
Gm26377	NA	NA	ENSMUSG00000076138
Mir542	NA	NA	ENSMUSG00000076140
Mir693	NA	NA	ENSMUSG00000076141
Mir711	NA	NA	ENSMUSG00000076142
Mir708	NA	NA	ENSMUSG00000076143
Mir709	NA	NA	ENSMUSG00000076144
Mir679	NA	NA	ENSMUSG00000076145
Mir449c	NA	NA	ENSMUSG00000076146
Mir694	NA	NA	ENSMUSG00000076147
Mir701	NA	NA	ENSMUSG00000076163
Mir680-1	NA	NA	ENSMUSG00000076212
Mir717	NA	NA	ENSMUSG00000076214
Mir695	NA	NA	ENSMUSG00000076216
Mir706	NA	NA	ENSMUSG00000076217
Mir692-1	NA	NA	ENSMUSG00000076218
Mir487b	NA	NA	ENSMUSG00000076219
Mir297b	NA	NA	ENSMUSG00000076222
Mir682	NA	NA	ENSMUSG00000076236
Mir702	NA	NA	ENSMUSG00000076240
Mir543	NA	NA	ENSMUSG00000076241
Mir501	NA	NA	ENSMUSG00000076251
Mir302b	NA	NA	ENSMUSG00000076252
Mir680-3	NA	NA	ENSMUSG00000076253
Mir92b	NA	NA	ENSMUSG00000076255
Mir19b-1	NA	NA	ENSMUSG00000076256
Mir374b	NA	NA	ENSMUSG00000076269
Mir719	NA	NA	ENSMUSG00000076270
Mir697	NA	NA	ENSMUSG00000076271
Mir666	NA	NA	ENSMUSG00000076272
Mir675	NA	NA	ENSMUSG00000076275
Mir672	NA	NA	ENSMUSG00000076286
Mir301b	NA	NA	ENSMUSG00000076288
Mir147	NA	NA	ENSMUSG00000076309
Mir499	NA	NA	ENSMUSG00000076312
Mir665	NA	NA	ENSMUSG00000076313
Mir343	NA	NA	ENSMUSG00000076315
Mir673	NA	NA	ENSMUSG00000076316
Mir216b	NA	NA	ENSMUSG00000076318
Mir599	NA	NA	ENSMUSG00000076333
Mir670	NA	NA	ENSMUSG00000076335
Mir181d	NA	NA	ENSMUSG00000076338
Mir653	NA	NA	ENSMUSG00000076357
Mir182	NA	NA	ENSMUSG00000076361
Mir568	NA	NA	ENSMUSG00000076372
Mir674	NA	NA	ENSMUSG00000076376
Gm22370	NA	NA	ENSMUSG00000076377
Mir190a	NA	NA	ENSMUSG00000076379
Mir671	NA	NA	ENSMUSG00000076387
Mir667	NA	NA	ENSMUSG00000076396
Mir676	NA	NA	ENSMUSG00000076398
Mir450-2	NA	NA	ENSMUSG00000076399
Gm25986	NA	NA	ENSMUSG00000076424
Hus1b	0.447805221277539	NA	ENSMUSG00000076430
Sox4	0.430870352916263	0.012891082825277	ENSMUSG00000076431
Ywhaq	0.336173450570836	0.0540590537778941	ENSMUSG00000076432
Cep295nl	0.55059833683485	0.0800980033966586	ENSMUSG00000076433
Wfdc3	-0.614124164295602	NA	ENSMUSG00000076434
Acsf2	0.365475685326077	0.308726273361785	ENSMUSG00000076435
Oxct2a	0.655510020995427	0.0590838752558197	ENSMUSG00000076436
Selenoh	-0.236353224942948	0.342765413837005	ENSMUSG00000076437
Oxct2b	0.573171761784453	NA	ENSMUSG00000076438
Mog	-0.106722747381435	NA	ENSMUSG00000076439
Ass1	-0.711968004352033	0.0104970920910518	ENSMUSG00000076441
Mir761	NA	NA	ENSMUSG00000076444
Mir763	NA	NA	ENSMUSG00000076448
Mir804	NA	NA	ENSMUSG00000076450
Mir770	NA	NA	ENSMUSG00000076451
Mir759	NA	NA	ENSMUSG00000076453
Mir762	NA	NA	ENSMUSG00000076454
Mir767	NA	NA	ENSMUSG00000076455
Mir760	NA	NA	ENSMUSG00000076456
Mir802	NA	NA	ENSMUSG00000076457
Mir764	NA	NA	ENSMUSG00000076458
Mir758	NA	NA	ENSMUSG00000076459
