gene_name	logFC	adj.P.Val	ID
Fam171a1	0.866186109311404	4.93032264709149e-05	ENSMUSG00000050530
Gm9845	-1.88020468522434	0.306198672800354	ENSMUSG00000050533
B230217C12Rik	-0.247095841607752	0.527836647410589	ENSMUSG00000050538
Adra1b	0.662254417032405	0.213207813318508	ENSMUSG00000050541
Fam228b	-0.386089747412448	0.391615357312792	ENSMUSG00000050545
Fam241a	-0.440239580568299	0.00998813899089476	ENSMUSG00000050549
Lamtor4	-0.0533397039379979	0.811048607982458	ENSMUSG00000050552
Hyls1	-0.247674597593485	0.136051262019029	ENSMUSG00000050555
Kcnb1	-0.445683511993737	0.260978407806335	ENSMUSG00000050556
Prokr2	-0.278010785052024	0.538698422600044	ENSMUSG00000050558
Tor1aip2	0.276872500124726	0.166602651484002	ENSMUSG00000050565
Maml1	0.202509740690074	0.0771768807322061	ENSMUSG00000050567
Mmp13	0.965063701341286	0.00303989233854728	ENSMUSG00000050578
Lrrc4c	0.793810623524759	0.258312595300064	ENSMUSG00000050587
Fam78a	-0.390399098101003	0.0246279245883467	ENSMUSG00000050592
Zfp831	-0.546192798276917	0.00396021920524793	ENSMUSG00000050600
Zfp61	0.414478688045959	0.288467575374609	ENSMUSG00000050605
Micos10	0.413135328471212	0.0113954731233401	ENSMUSG00000050608
Zscan29	0.0509886923363636	0.709370197345483	ENSMUSG00000050619
Rps27rt	1.19209783944177	0.56753832207979	ENSMUSG00000050621
Catsperz	-0.308310215991065	0.858636498483519	ENSMUSG00000050623
Gpd1l	-0.0632519264725282	0.67567134172692	ENSMUSG00000050627
Ubald2	-0.388520957140251	0.0671606695323853	ENSMUSG00000050628
Tmem150c	0.0987207166814346	0.862054580800313	ENSMUSG00000050640
Trhde	0.461593410112194	0.466205917188757	ENSMUSG00000050663
Vstm4	1.22960469015268	5.50589810695335e-06	ENSMUSG00000050666
Gpatch11	0.052566650813231	0.892779570963652	ENSMUSG00000050668
Gp1ba	-0.54105502074966	0.0063308965054411	ENSMUSG00000050675
Ccdc96	-1.30148217584152	0.0275575261592624	ENSMUSG00000050677
Prkaa1	0.219042588373813	0.0646100671060331	ENSMUSG00000050697
Emilin3	2.77389507460506	7.12337795202309e-07	ENSMUSG00000050700
2310061I04Rik	-0.00737935622440311	0.984808283265541	ENSMUSG00000050705
Ftl1	0.296541813403703	0.0896982952744911	ENSMUSG00000050708
Zbtb26	-0.0746827997008679	0.709241274102705	ENSMUSG00000050714
Plekho2	-0.154068938407552	0.241664697174682	ENSMUSG00000050721
Arhgap42	1.26269545510757	8.15366767159814e-07	ENSMUSG00000050730
Vamp8	-0.0402362742215878	0.801529557570846	ENSMUSG00000050732
Ptges	0.899044760749331	0.0032086665940028	ENSMUSG00000050737
Olfr164	-1.10628258557034	0.147905793064563	ENSMUSG00000050742
Trim15	0.208565252666311	0.711433665282159	ENSMUSG00000050747
Pgbd5	0.141803039166944	0.800536408185103	ENSMUSG00000050751
Gp1bb	-0.804926945661119	0.0040707694312188	ENSMUSG00000050761
Olfr1124	-1.05072692151084	0.115690169463109	ENSMUSG00000050772
Tmem37	-0.099022313038182	0.855295850916008	ENSMUSG00000050777
Ccdc126	0.143645309437267	0.514248331162205	ENSMUSG00000050786
Olfr419	-0.971803108266713	0.17329106561936	ENSMUSG00000050788
B3galt6	-0.0170415255464578	0.952754240925311	ENSMUSG00000050796
Ecpas	-0.0598079541832011	0.62142740825992	ENSMUSG00000050812
Olfr1441	-0.665973917313712	0.246919958807626	ENSMUSG00000050815
Fam131a	0.532377768026801	0.13417299479901	ENSMUSG00000050821
Vwc2	-0.871987654116882	0.427621172339978	ENSMUSG00000050830
Zfp623	0.481754530380172	0.0172706272531543	ENSMUSG00000050846
Olfr958	0.619260097584635	0.332855073079721	ENSMUSG00000050853
Zfp940	0.093813148890995	0.676812309255831	ENSMUSG00000050855
Atp5k	-0.313324638547646	0.305948746105985	ENSMUSG00000050856
Phospho1	-0.0740247044873046	0.812141088617836	ENSMUSG00000050860
Minar2	1.18012558620655	0.162907050251598	ENSMUSG00000050875
Spata31d1a	0.516427620280832	0.427283663831869	ENSMUSG00000050876
Pdik1l	-0.1604254656259	0.362412252713815	ENSMUSG00000050890
Tatdn1	-0.293710999542418	0.0797782312144491	ENSMUSG00000050891
Rtn4rl2	1.61884880778062	0.179814535442062	ENSMUSG00000050896
Tvp23a	1.3836121293366	0.00197687723144689	ENSMUSG00000050908
Cdr2l	1.80042162743201	8.3606402359232e-07	ENSMUSG00000050910
Tmem123	0.193697849382182	0.120751185847815	ENSMUSG00000050912
Ankrd37	0.12554762904278	0.803594354964471	ENSMUSG00000050914
Zfp366	0.250005536335949	0.176263044381467	ENSMUSG00000050919
P2ry10	-0.126403569039064	0.725901772387784	ENSMUSG00000050921
Map10	0.299889719440073	0.204426517991892	ENSMUSG00000050930
Sgms2	0.272285224870568	0.0734759236124869	ENSMUSG00000050931
Gm42743	-1.72242539887465	0.200288980822507	ENSMUSG00000050936
Efcab5	1.09665803073719	0.0504815570077604	ENSMUSG00000050944
Zfp438	-0.290941081628593	0.296766654049676	ENSMUSG00000050945
Amigo1	-0.00347513983237668	0.991643631049784	ENSMUSG00000050947
Gja1	1.20531961236371	7.80911006667605e-06	ENSMUSG00000050953
Zfp169	0.317471683577313	0.195016472210972	ENSMUSG00000050954
Insl6	0.512708896578808	0.445304779538955	ENSMUSG00000050957
Prkca	0.468488750545064	0.02479183190985	ENSMUSG00000050965
Lin28a	-0.342096627883781	0.114208391178347	ENSMUSG00000050966
Creg2	0.230336350177881	0.655608161232574	ENSMUSG00000050967
Gdpgp1	0.218240279395902	0.240549466675791	ENSMUSG00000050973
Apol10a	-0.0712108190711147	0.922621552576158	ENSMUSG00000050982
Selenon	0.979291279674202	4.97272052681011e-06	ENSMUSG00000050989
Adgb	0.984640981380323	0.0500808517482078	ENSMUSG00000050994
Fam160a1	-0.261887235723372	0.431207931231764	ENSMUSG00000051000
Olfr161	-0.392213982238546	0.0755059105959207	ENSMUSG00000051003
Gatd1	0.0707124634825327	0.720830641876305	ENSMUSG00000051007
4930412M03Rik	-0.773719466195968	0.0452099136792336	ENSMUSG00000051008
Hs3st1	0.295192520356579	0.319799265984386	ENSMUSG00000051022
Zfp11	0.157151811307963	0.451933039832506	ENSMUSG00000051034
Zfp455	0.019564707756363	0.960527359654932	ENSMUSG00000051037
Olfml1	1.77997389827607	4.67015111964118e-05	ENSMUSG00000051041
Gprc5c	0.240777483460568	0.408573887101838	ENSMUSG00000051043
P4ha3	4.14107960792834	1.15908066990859e-06	ENSMUSG00000051048
Olfr523	-1.29768332161747	0.0756763057687925	ENSMUSG00000051051
Mb21d2	1.08600234497437	3.46308073771892e-05	ENSMUSG00000051065
Lingo3	0.0575231414982247	0.952410341725175	ENSMUSG00000051067
4930579K19Rik	0.247716274320467	0.739571199771338	ENSMUSG00000051074
Olfr986	-0.437418978928553	0.0442710935351469	ENSMUSG00000051095
Mblac2	-0.178352674600733	0.451156900750071	ENSMUSG00000051098
Sv2c	1.52909017885272	4.22245687353006e-05	ENSMUSG00000051111
Fam71e1	0.172451757761802	0.727737273674002	ENSMUSG00000051113
Olfr77	-0.702968556468402	0.0739074336394143	ENSMUSG00000051118
Gimap9	0.215363750133284	0.434496600761037	ENSMUSG00000051124
Camk2n2	1.10626454307049	0.0332267082338858	ENSMUSG00000051146
Nat2	0.157629880354264	0.463358026216057	ENSMUSG00000051147
Adnp	0.101663035575804	0.589616638540238	ENSMUSG00000051149
Commd3	0.352479870871958	0.0124104008038915	ENSMUSG00000051154
Olfr853	-0.694882048443579	0.0198577856450746	ENSMUSG00000051160
Eml5	-0.984282607322159	0.0167268805164395	ENSMUSG00000051166
Rpusd3	-0.501446355013006	0.111842144997548	ENSMUSG00000051169
Zfp42	-0.945027772970641	0.25989789612024	ENSMUSG00000051176
Plcb1	0.665222889751571	0.000546545409769197	ENSMUSG00000051177
Olfr655	-0.920429919009728	0.173729503351836	ENSMUSG00000051182
Zfp524	-0.312314346429303	0.131716329118307	ENSMUSG00000051184
Fam174a	0.015530589762307	0.936341001790817	ENSMUSG00000051185
Olfr1356	-1.61570452398181	0.181222841650487	ENSMUSG00000051190
Gpr183	-0.179128776369236	0.623951215822352	ENSMUSG00000051212
Ercc6l	-0.333099846588596	0.0450422349102485	ENSMUSG00000051220
Bzw1	0.355522809914453	0.0136386932462343	ENSMUSG00000051223
Tceanc	0.226816359462682	0.402261816228669	ENSMUSG00000051224
Fam83a	-0.584536062328221	0.518970899825519	ENSMUSG00000051225
Nyx	-0.469768669891282	0.243386741409925	ENSMUSG00000051228
Tmem199	0.0879991947295977	0.707950941864974	ENSMUSG00000051232
Rnf7	0.296299842734539	0.0559294770386538	ENSMUSG00000051234
Gen1	-0.392652353951047	0.0246667924555616	ENSMUSG00000051235
Msrb3	1.1145365274102	1.26062980714306e-05	ENSMUSG00000051236
Swsap1	0.202913645662794	0.289952680894163	ENSMUSG00000051238
Pcdhb9	0.844830909642003	0.00291777413768566	ENSMUSG00000051242
Islr2	1.34566917880051	0.0523050612046942	ENSMUSG00000051243
Msantd1	-0.556072938383942	0.553555773172198	ENSMUSG00000051246
Jagn1	0.31876727002687	0.136496094566348	ENSMUSG00000051256
Nat8f3	0.777289740615662	0.0359402565737326	ENSMUSG00000051262
Zgrf1	-0.631397058466911	0.0104175680325905	ENSMUSG00000051278
Gdf6	0.461802832945913	0.40715440970964	ENSMUSG00000051279
Pcmtd1	-0.00786077437815447	0.967715404691935	ENSMUSG00000051285
9630028B13Rik	0.715669312370497	0.19177146424066	ENSMUSG00000051295
Usp42	0.1048578295981	0.505445331354583	ENSMUSG00000051306
Olfr1262	-2.33113473105446	0.0407391837762427	ENSMUSG00000051313
Ffar2	-0.531144510289742	0.0515503427728081	ENSMUSG00000051314
Taf7	-0.160270964999005	0.415125597019622	ENSMUSG00000051316
Mtln	-0.250113641077691	0.449109460182447	ENSMUSG00000051319
Pcdh19	1.20698475187648	1.01025758918418e-05	ENSMUSG00000051323
Nup160	-0.156056745197672	0.202248739745889	ENSMUSG00000051329
Cacna1c	1.2088731745878	6.65922525446494e-05	ENSMUSG00000051331
Gfod1	-0.181136168544072	0.320463874033012	ENSMUSG00000051335
2900026A02Rik	0.920087835592994	2.05465897682085e-05	ENSMUSG00000051339
Olfr645	-1.81537777293209	0.0527737579054393	ENSMUSG00000051340
Zfp52	0.28446978038111	0.151871486207018	ENSMUSG00000051341
Rab11fip5	1.01322880660645	4.75147007825653e-05	ENSMUSG00000051343
Plekhm3	0.0374809291015268	0.827328720586182	ENSMUSG00000051344
Spryd4	-0.0382726151940984	0.885908104614073	ENSMUSG00000051346
Zfp46	0.842799289756868	0.000663881603789392	ENSMUSG00000051351
Samd3	0.284138999930519	0.622209010937851	ENSMUSG00000051354
Commd1	0.236200678019308	0.188235277503208	ENSMUSG00000051355
Ncald	1.26642693865654	4.3749416530423e-05	ENSMUSG00000051359
Six1	0.693140609155291	0.00292125472347426	ENSMUSG00000051367
Plpp7	-0.0839041143758279	0.878217143292591	ENSMUSG00000051373
Pcdh1	1.22227705711261	0.000128089873842608	ENSMUSG00000051375
Kif18b	-0.517304842749336	0.00968201856935526	ENSMUSG00000051378
Flrt3	0.646096644680282	0.182245728242658	ENSMUSG00000051379
Zbtb22	-0.103003158539217	0.520458456171263	ENSMUSG00000051390
Ywhag	0.307835046672355	0.0264159217568878	ENSMUSG00000051391
Olfr1402	-0.30315500380429	0.377591749662616	ENSMUSG00000051392
Gm45902	-0.340701184579874	0.0541807622748592	ENSMUSG00000051396
Tacstd2	-0.519538055091356	0.125788346282466	ENSMUSG00000051397
Kctd16	-0.757364198401392	0.313435036571937	ENSMUSG00000051401
Ppp1r37	0.0470252644845797	0.678315966964649	ENSMUSG00000051403
Plagl2	-0.185446664057569	0.126059275881838	ENSMUSG00000051413
Olfr829	0.114549804729748	0.850199693792212	ENSMUSG00000051414
Ccdc157	0.664379554520978	0.0135608919354812	ENSMUSG00000051427
Fhad1	0.00530161849716704	0.997546941392489	ENSMUSG00000051435
Cd14	0.909377612017787	0.124689241175257	ENSMUSG00000051439
Bbs12	0.216258454184751	0.514248331162205	ENSMUSG00000051444
Crebzf	-0.0171142612011153	0.934596691297563	ENSMUSG00000051451
Hspb3	0.0156128031155496	0.985846307935761	ENSMUSG00000051456
Spn	-0.288323160995504	0.0766479849391789	ENSMUSG00000051457
Zfp24	0.227001132589641	0.0766860842504652	ENSMUSG00000051469
Cbr1	0.344174594190041	0.0392229279455382	ENSMUSG00000051483
Pcdhb11	0.766654872794079	0.0392790563176763	ENSMUSG00000051486
Foxd4	-0.542142901014947	0.0364814712295373	ENSMUSG00000051490
Irf2bp2	0.0959683875587825	0.358409687792146	ENSMUSG00000051495
Kcnj16	-0.173509313376763	0.722517196578575	ENSMUSG00000051497
Tlr6	0.366721498689855	0.157609017481118	ENSMUSG00000051498
Zfp786	0.675271131295391	0.225114688317318	ENSMUSG00000051499
Ufsp1	-0.547872100844125	0.0156605427743645	ENSMUSG00000051502
Gm6583	-1.33172469830726	0.0256732502039064	ENSMUSG00000051503
Siglech	-0.878423835971116	0.00195320841701979	ENSMUSG00000051504
Wdfy4	-0.540536776742813	0.00245445491799469	ENSMUSG00000051506
Olfr414	-0.525428297354033	0.275123871645555	ENSMUSG00000051509
Mafg	-0.152306918267529	0.176924997534841	ENSMUSG00000051510
Fam181b	0.475137978863245	0.36799998248657	ENSMUSG00000051515
Arhgef39	-0.160490581681669	0.576935249867996	ENSMUSG00000051517
Rps19bp1	0.344935780121832	0.265679097972994	ENSMUSG00000051518
Usp29	0.0878314658616054	0.816257525581628	ENSMUSG00000051527
Gm5124	2.00621492923265	0.0110083043964965	ENSMUSG00000051537
Zfp579	0.445676562552316	0.125644979625211	ENSMUSG00000051550
Pusl1	0.559089415750341	0.0641950046487441	ENSMUSG00000051557
Tceal8	1.14716288280343	7.43236678233011e-06	ENSMUSG00000051579
Mical3	-0.275462546848167	0.0782780930358578	ENSMUSG00000051586
Map3k19	0.0934369139154205	0.784932203775675	ENSMUSG00000051590
Otop1	-1.37336351831767	0.142553694215743	ENSMUSG00000051596
Pcdhb2	0.774480834839798	0.104592980785543	ENSMUSG00000051599
2010001K21Rik	-0.433676302279929	0.221602196929616	ENSMUSG00000051606
Rap2a	0.452458152720144	0.0105677254481423	ENSMUSG00000051615
H1f4	-0.24113472500032	0.141681253048054	ENSMUSG00000051627
Fbl-ps2	-1.24779720710793	0.691999509334292	ENSMUSG00000051639
Kctd19	-1.89635364868831	0.204356383577143	ENSMUSG00000051648
B3gnt2	-0.0560315801157429	0.85321028795971	ENSMUSG00000051650
Lrrc3	0.24049978861143	0.58200972789388	ENSMUSG00000051652
AU021092	0.555962839067328	0.206544500594148	ENSMUSG00000051669
Coa6	0.0986636249901678	0.723938816502795	ENSMUSG00000051671
Dcun1d4	0.133760204157629	0.605381693520503	ENSMUSG00000051674
Trim32	0.900525012102699	4.67499688565827e-05	ENSMUSG00000051675
Pcdhb6	0.467201095156664	0.50936410371541	ENSMUSG00000051678
Treml4	-0.413816902367366	0.0608949776914402	ENSMUSG00000051682
Vmn1r73	-0.426994338609289	0.526774993886561	ENSMUSG00000051687
Pcbp1	0.196095842237509	0.14469064669821	ENSMUSG00000051695
Tmem198	-0.360620339232496	0.699268205979017	ENSMUSG00000051703
Senp8	0.132431782642557	0.645781228082357	ENSMUSG00000051705
Olfr1325	-0.322277821618583	0.674738467673443	ENSMUSG00000051706
Apon	-1.68586892557963	0.0137231866899628	ENSMUSG00000051716
Wdcp	0.0250696017463787	0.943135984142207	ENSMUSG00000051721
Kcnf1	-0.477745328346778	0.224382364710113	ENSMUSG00000051726
Kctd14	-0.329351230407418	0.158174934705889	ENSMUSG00000051727
Mettl5	-0.480602962363018	0.0420796368549817	ENSMUSG00000051730
Rinl	-0.323574602837772	0.0526049369993241	ENSMUSG00000051735
Fam229b	0.368476807388137	0.263644123872553	ENSMUSG00000051736
Ttn	-0.576546641635394	0.224377687632706	ENSMUSG00000051747
Wfdc21	-0.496681000457792	0.090990091329185	ENSMUSG00000051748
Xrcc1	-0.119828014688457	0.440686269756238	ENSMUSG00000051768
Tubgcp6	-0.183897620711317	0.319490474416372	ENSMUSG00000051786
Nlgn2	1.20896796115897	3.39296510034178e-06	ENSMUSG00000051790
Cox6b2	-0.246655883452163	0.42141658909402	ENSMUSG00000051811
Sox12	0.343066725152489	0.201691150901818	ENSMUSG00000051817
E230016K23Rik	-0.600555905279991	0.296461264567737	ENSMUSG00000051832
Gypa	-0.582066056213407	0.00127425400825709	ENSMUSG00000051839
B230319C09Rik	-0.914600063764624	0.001946043538373	ENSMUSG00000051844
Rtl8c	0.99114789205046	0.00125144788375088	ENSMUSG00000051851
Arf3	0.259754696729566	0.0465017379492878	ENSMUSG00000051853
Mest	4.53155088010734	1.04732413736193e-09	ENSMUSG00000051855
Samd7	-0.481775831328969	0.708486806354576	ENSMUSG00000051860
Tbc1d22a	0.100377894163715	0.518886395568511	ENSMUSG00000051864
Vmn2r72	-0.596992685955195	0.28519185672745	ENSMUSG00000051877
Klhdc1	-0.0504481949811026	0.927155124079035	ENSMUSG00000051890
Cd209f	-0.164279818527184	0.622275794559152	ENSMUSG00000051906
Sox6	-0.44203658129071	0.00117811704131772	ENSMUSG00000051910
Rspo2	1.76555197858997	0.000106139335173545	ENSMUSG00000051920
Spats2	1.59440574429754	2.33067967555698e-07	ENSMUSG00000051934
5031410I06Rik	-1.28467410305672	0.517737489115223	ENSMUSG00000051940
B3glct	0.739434044090972	0.000287169542140436	ENSMUSG00000051950
Xkr4	1.75648168188912	0.0106520275629223	ENSMUSG00000051951
Tlr11	-0.51419436887525	0.386960672557314	ENSMUSG00000051969
Prdm9	-0.856695489043934	0.0483637737668144	ENSMUSG00000051977
Erich1	-0.0757176577744834	0.807241300794419	ENSMUSG00000051978
Casr	0.0979880920384173	0.812666198326297	ENSMUSG00000051980
Sec31b	-0.712295770764927	0.123100374335337	ENSMUSG00000051984
Igfn1	-0.312341398917499	0.655325139604702	ENSMUSG00000051985
Smim11	0.302076008422997	0.244667882096939	ENSMUSG00000051989
Lax1	-0.0951094695068442	0.785963993620191	ENSMUSG00000051998
Gm9864	0.0273822832875501	0.861804678607449	ENSMUSG00000052005
Olfr796	0.420567963785752	0.457822431890245	ENSMUSG00000052012
Btla	-0.406930483998017	0.109260740198317	ENSMUSG00000052013
Slc6a7	0.614093560997349	0.510107175647477	ENSMUSG00000052026
Tagap1	-0.167691021815331	0.457822431890245	ENSMUSG00000052031
Pfdn4	0.247966001357184	0.432013622877332	ENSMUSG00000052033
Klf13	-0.0197643898618081	0.848588249437716	ENSMUSG00000052040
Zfp217	-0.337039136408306	0.00811572551548654	ENSMUSG00000052056
Olfr901	-0.580647683344383	0.475488524115123	ENSMUSG00000052058
Pard3b	0.255399199803129	0.0838507430804419	ENSMUSG00000052062
1700029F12Rik	-0.618241766583587	0.384471807152976	ENSMUSG00000052075
Dock8	-0.293841704268714	0.0156101026278839	ENSMUSG00000052085
Rgs14	-0.420728187868352	0.0107165906243827	ENSMUSG00000052087
Gnpda1	-0.0270104235051543	0.909205548351322	ENSMUSG00000052102
Mtcl1	0.842138254229525	0.0247408089546655	ENSMUSG00000052105
F730043M19Rik	-0.117337960772686	0.812666198326297	ENSMUSG00000052125
Akr1b7	-1.17294475592334	0.121793287840707	ENSMUSG00000052131
Sema5b	0.766857554570656	0.161977050277291	ENSMUSG00000052133
Foxo6	0.128339306595904	0.870957201592093	ENSMUSG00000052135
Rbm12b2	-0.0755093093230608	0.59998766483558	ENSMUSG00000052137
Babam2	0.0342255141215109	0.84333344433079	ENSMUSG00000052139
Rasal3	-0.592962382455315	0.0113492318194809	ENSMUSG00000052142
Gm9869	0.622379441797124	0.312797575208854	ENSMUSG00000052143
Ppp4r2	0.262563449416578	0.0817309251637687	ENSMUSG00000052144
Rps10	0.101304090655284	0.5251819895764	ENSMUSG00000052146
Plpp2	1.00818392745393	0.0045303941674496	ENSMUSG00000052151
Acvr2a	0.311303948797438	0.0640182307371868	ENSMUSG00000052155
Gm650	0.163786024637349	0.790196563340571	ENSMUSG00000052157
Pld4	-0.187665191255676	0.338419172690085	ENSMUSG00000052160
Cd177	-0.389348078498342	0.0963970066890493	ENSMUSG00000052212
Opa3	0.0262441983591746	0.864835058532609	ENSMUSG00000052214
Ppp1r36	0.50321662178006	0.415352158412643	ENSMUSG00000052221
Gpr17	-0.701305278054833	0.37626633512844	ENSMUSG00000052229
Epx	-0.558211870944127	0.00623803136717887	ENSMUSG00000052234
A930035D04Rik	1.00145433968336	0.0978383076026786	ENSMUSG00000052241
Zeb2os	-0.181231612592363	0.366747095548998	ENSMUSG00000052248
Zfp622	0.369078056495225	0.0478764753381908	ENSMUSG00000052253
Fpr2	-0.390469275251475	0.0691754953509439	ENSMUSG00000052270
Bhlha15	-0.534185031899355	0.178705404670137	ENSMUSG00000052271
Dnah3	-0.14305922250879	0.911796785321105	ENSMUSG00000052273
Ostn	-0.381823199996212	0.694052800253804	ENSMUSG00000052276
5330438D12Rik	-0.0919040909593181	0.821311021582728	ENSMUSG00000052291
Taf9	0.17226087055861	0.576935249867996	ENSMUSG00000052293
8030423F21Rik	-0.401452638385145	0.143403836205414	ENSMUSG00000052295
Ppp6r1	-0.00541814597291967	0.972952616780441	ENSMUSG00000052296
Cdc42se2	-0.0294150775499844	0.828573441036726	ENSMUSG00000052298
Ltn1	0.10651186233685	0.393068012359031	ENSMUSG00000052299
Tbc1d30	0.234200216422902	0.595011196090398	ENSMUSG00000052302
Hbb-bs	-0.605767216405928	0.0211449794306508	ENSMUSG00000052305
Slc39a1	1.00383688403311	8.55105898598246e-05	ENSMUSG00000052310
Lrrc15	5.20388120016723	4.14711955442122e-09	ENSMUSG00000052316
Ankrd44	-0.263929313031237	0.0553988176440201	ENSMUSG00000052331
Cx3cr1	0.412089846593439	0.224314268789963	ENSMUSG00000052336
Immt	-0.000459884099573316	0.99705649921572	ENSMUSG00000052337
Cemip	1.49568023620623	3.65717550047789e-08	ENSMUSG00000052353
Zdhhc19	-0.340207851741229	0.540778485142705	ENSMUSG00000052363
B630019K06Rik	0.859289407298446	0.0203833666653188	ENSMUSG00000052364
Tmem106c	0.588825509590019	0.00209166213438835	ENSMUSG00000052369
Hoxd3os1	1.09395406002577	0.0399239123959722	ENSMUSG00000052371
Mpp3	-0.74123585891177	0.00729673708584092	ENSMUSG00000052373
Actn2	-1.17151828754808	0.217987174415397	ENSMUSG00000052374
